"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0050709","BP","GO:0050709","negative regulation of protein secretion","13/100","160/17073",9.25284313673329e-12,8.92899362694762e-10,7.46071351867126e-10,"NLRP12/APOA2/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0032612","BP","GO:0032612","interleukin-1 production","12/100","130/17073",1.35024565209504e-11,1.20103129151799e-09,1.00353419067661e-09,"NLRP12/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",12,"30-Topic Analysis","Topic k18"
"GO:0002792","BP","GO:0002792","negative regulation of peptide secretion","13/100","165/17073",1.36905121312932e-11,1.20103129151799e-09,1.00353419067661e-09,"NLRP12/APOA2/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0051048","BP","GO:0051048","negative regulation of secretion","15/100","252/17073",1.88013751638478e-11,1.57768061157505e-09,1.31824744855903e-09,"NLRP12/VAMP8/APOA2/ADRA2C/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",15,"30-Topic Analysis","Topic k18"
"GO:0032651","BP","GO:0032651","regulation of interleukin-1 beta production","11/100","103/17073",2.02518329745124e-11,1.62858490170038e-09,1.3607810577611e-09,"NLRP12/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",11,"30-Topic Analysis","Topic k18"
"GO:0050728","BP","GO:0050728","negative regulation of inflammatory response","12/100","147/17073",5.78848929473627e-11,4.4687137355364e-09,3.7338802524362e-09,"LRFN5/NLRP12/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",12,"30-Topic Analysis","Topic k18"
"GO:0032652","BP","GO:0032652","regulation of interleukin-1 production","11/100","118/17073",9.04012540979321e-11,6.71055463111573e-09,5.60707373595271e-09,"NLRP12/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",11,"30-Topic Analysis","Topic k18"
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity","13/100","200/17073",1.54059716406866e-10,1.10124167653796e-08,9.20153939708842e-09,"CST4/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0050707","BP","GO:0050707","regulation of cytokine secretion","14/100","250/17073",2.09005382568452e-10,1.44064424413255e-08,1.20374528607094e-08,"SOCS1/NLRP12/APOA2/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",14,"30-Topic Analysis","Topic k18"
"GO:0010466","BP","GO:0010466","negative regulation of peptidase activity","13/100","210/17073",2.82378164855676e-10,1.87927537300502e-08,1.570248089143e-08,"CST4/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0051224","BP","GO:0051224","negative regulation of protein transport","13/100","211/17073",2.99485122723002e-10,1.92668762285131e-08,1.60986388776014e-08,"NLRP12/APOA2/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:1904950","BP","GO:1904950","negative regulation of establishment of protein localization","13/100","217/17073",4.23506248566451e-10,2.63666793462339e-08,2.20309532361223e-08,"NLRP12/APOA2/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0050663","BP","GO:0050663","cytokine secretion","14/100","278/17073",8.4003647030894e-10,5.06646996155079e-08,4.233341685899e-08,"SOCS1/NLRP12/APOA2/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",14,"30-Topic Analysis","Topic k18"
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","15/100","343/17073",1.397513106312e-09,8.17333422782473e-08,6.82931444615625e-08,"SPP1/LRFN5/NLRP12/WNT3/WNT3/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",15,"30-Topic Analysis","Topic k18"
"GO:0031348","BP","GO:0031348","negative regulation of defense response","13/100","244/17073",1.78186268426925e-09,1.01146911195284e-07,8.45143539411915e-08,"LRFN5/NLRP12/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0070613","BP","GO:0070613","regulation of protein processing","10/100","128/17073",3.84898865183861e-09,2.12244231372815e-07,1.77342875627571e-07,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:1903317","BP","GO:1903317","regulation of protein maturation","10/100","130/17073",4.47683218138954e-09,2.40007947502273e-07,2.00541137482128e-07,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","15/100","394/17073",9.14255735484546e-09,4.76895559320317e-07,3.98475046020576e-07,"NODAL/CST4/NLRP12/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",15,"30-Topic Analysis","Topic k18"
"GO:00073691","BP","GO:0007369","gastrulation","11/100","186/17073",1.16412511362655e-08,5.91253018236645e-07,4.94027610547336e-07,"NODAL/MIXL1/FGF8/TBXT/EOMES/SOX17/APLNR/GSC/FOXA2/WNT3/WNT3",11,"30-Topic Analysis","Topic k18"
"GO:0042074","BP","GO:0042074","cell migration involved in gastrulation","5/100","15/17073",1.78641178267999e-08,8.8404480527497e-07,7.38672834295748e-07,"NODAL/MIXL1/FGF8/TBXT/SOX17",5,"30-Topic Analysis","Topic k18"
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","15/100","420/17073",2.14343070139589e-08,1.03420531342351e-06,8.64141009089078e-07,"NODAL/CST4/NLRP12/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",15,"30-Topic Analysis","Topic k18"
"GO:0007389","BP","GO:0007389","pattern specification process","15/100","429/17073",2.8379081752505e-08,1.33589336054475e-06,1.11621959550289e-06,"NODAL/FGF8/TBXT/EOMES/WNT6/SOX17/GRHL3/COBL/AXIN2/GSC/FOXA2/EVX1/WNT3/WNT3/CDX1",15,"30-Topic Analysis","Topic k18"
"GO:0001818","BP","GO:0001818","negative regulation of cytokine production","13/100","314/17073",3.64280177527282e-08,1.67395414911346e-06,1.39868980444059e-06,"NLRP12/APOA2/F2RL1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","13/100","325/17073",5.45399600208048e-08,2.44795634511984e-06,2.04541539172272e-06,"CST4/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0032496","BP","GO:0032496","response to lipopolysaccharide","13/100","331/17073",6.75238958715282e-08,2.96184361436476e-06,2.47479924581773e-06,"HPGD/TIMP4/S100A14/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0003002","BP","GO:0003002","regionalization","13/100","338/17073",8.61442824358187e-08,3.69463255780289e-06,3.08708867115028e-06,"NODAL/FGF8/TBXT/EOMES/SOX17/COBL/AXIN2/GSC/FOXA2/EVX1/WNT3/WNT3/CDX1",13,"30-Topic Analysis","Topic k18"
"GO:0002237","BP","GO:0002237","response to molecule of bacterial origin","13/100","346/17073",1.12988224259238e-07,4.74059288739847e-06,3.96105170629641e-06,"HPGD/TIMP4/S100A14/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:00713471","BP","GO:0071347","cellular response to interleukin-1","10/100","187/17073",1.44073027804073e-07,5.9161902906779e-06,4.94333434705129e-06,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0009952","BP","GO:0009952","anterior/posterior pattern specification","10/100","191/17073",1.7554955056857e-07,7.05855484577791e-06,5.89784893576861e-06,"NODAL/FGF8/TBXT/SOX17/COBL/AXIN2/FOXA2/WNT3/WNT3/CDX1",10,"30-Topic Analysis","Topic k18"
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity","14/100","426/17073",1.83558465723185e-07,7.22995589481115e-06,6.04106486547624e-06,"CST4/CST2/APOA2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",14,"30-Topic Analysis","Topic k18"
"GO:0016485","BP","GO:0016485","protein processing","11/100","255/17073",2.91784918658981e-07,1.12628978602367e-05,9.41083148180125e-06,"PCSK9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",11,"30-Topic Analysis","Topic k18"
"GO:0071222","BP","GO:0071222","cellular response to lipopolysaccharide","10/100","208/17073",3.8706349219393e-07,1.46476968614566e-05,1.22390355013643e-05,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:00705551","BP","GO:0070555","response to interleukin-1","10/100","211/17073",4.41647894195337e-07,1.63919314576346e-05,1.36964488645194e-05,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0009798","BP","GO:0009798","axis specification","7/100","81/17073",4.66542106442775e-07,1.69891748195199e-05,1.41954817690235e-05,"NODAL/TBXT/WNT6/COBL/FOXA2/WNT3/WNT3",7,"30-Topic Analysis","Topic k18"
"GO:0071219","BP","GO:0071219","cellular response to molecule of bacterial origin","10/100","216/17073",5.47697105752584e-07,1.95751002611572e-05,1.63561786747165e-05,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0007498","BP","GO:0007498","mesoderm development","8/100","126/17073",7.41997159847059e-07,2.60373548819059e-05,2.17557827537932e-05,"NODAL/MIXL1/FGF8/TBXT/EOMES/SOX17/WNT3/WNT3",8,"30-Topic Analysis","Topic k18"
"GO:0050727","BP","GO:0050727","regulation of inflammatory response","13/100","428/17073",1.26543786333499e-06,4.36124120756524e-05,3.64408046358874e-05,"LRFN5/NLRP12/VAMP8/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",13,"30-Topic Analysis","Topic k18"
"GO:0071216","BP","GO:0071216","cellular response to biotic stimulus","10/100","239/17073",1.37666085127799e-06,4.66132533853775e-05,3.89481888117798e-05,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0051604","BP","GO:0051604","protein maturation","11/100","311/17073",2.05914846037624e-06,6.85199401470025e-05,5.72525488438548e-05,"PCSK9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",11,"30-Topic Analysis","Topic k18"
"GO:0023019","BP","GO:0023019","signal transduction involved in regulation of gene expression","4/100","19/17073",4.01404282207336e-06,0.000131306824518671,0.000109714783290212,"FGF8/TBXT/SOX17/GSC",4,"30-Topic Analysis","Topic k18"
"GO:0001707","BP","GO:0001707","mesoderm formation","6/100","74/17073",4.66012552549236e-06,0.000149900704403338,0.000125251093071128,"NODAL/TBXT/EOMES/SOX17/WNT3/WNT3",6,"30-Topic Analysis","Topic k18"
"GO:0048332","BP","GO:0048332","mesoderm morphogenesis","6/100","76/17073",5.44790601751902e-06,0.000172368173996913,0.0001440240210326,"NODAL/TBXT/EOMES/SOX17/WNT3/WNT3",6,"30-Topic Analysis","Topic k18"
"GO:0009948","BP","GO:0009948","anterior/posterior axis specification","5/100","46/17073",7.06200101914877e-06,0.000219833257531567,0.000183683965387707,"NODAL/TBXT/FOXA2/WNT3/WNT3",5,"30-Topic Analysis","Topic k18"
"GO:00017081","BP","GO:0001708","cell fate specification","6/100","85/17073",1.04459841686103e-05,0.000320011895959015,0.000267389268944211,"NODAL/EOMES/SOX17/GSC/FOXA2/EVX1",6,"30-Topic Analysis","Topic k18"
"GO:00017041","BP","GO:0001704","formation of primary germ layer","7/100","129/17073",1.06677953555489e-05,0.000321700703690773,0.000268800369814161,"NODAL/MIXL1/TBXT/EOMES/SOX17/WNT3/WNT3",7,"30-Topic Analysis","Topic k18"
"GO:0048668","BP","GO:0048668","collateral sprouting","4/100","27/17073",1.75326974835202e-05,0.000520586248356831,0.000434981255785473,"SPP1/COBL/WNT3/WNT3",4,"30-Topic Analysis","Topic k18"
"GO:0090009","BP","GO:0090009","primitive streak formation","3/100","10/17073",2.27098691609315e-05,0.000664091628493905,0.000554888669131531,"NODAL/TBXT/FOXA2",3,"30-Topic Analysis","Topic k18"
"GO:0021915","BP","GO:0021915","neural tube development","7/100","159/17073",4.12539204295909e-05,0.00118835920043449,0.000992945893136423,"NODAL/FGF8/TBXT/SOX17/GRHL3/COBL/GSC",7,"30-Topic Analysis","Topic k18"
"GO:0042634","BP","GO:0042634","regulation of hair cycle","4/100","35/17073",5.04618071686291e-05,0.00143222482110962,0.00119671034957182,"GAL/FA2H/FST/WNT10B",4,"30-Topic Analysis","Topic k18"
"GO:0071300","BP","GO:0071300","cellular response to retinoic acid","5/100","69/17073",5.2053381997693e-05,0.00145598590225431,0.00121656416812305,"TBXT/WNT6/WNT10B/WNT3/WNT3",5,"30-Topic Analysis","Topic k18"
"GO:0072089","BP","GO:0072089","stem cell proliferation","6/100","115/17073",5.8351354344248e-05,0.00160883019834855,0.00134427480985546,"SOX17/RNF43/RNF43/WNT10B/WNT3/WNT3",6,"30-Topic Analysis","Topic k18"
"GO:0071542","BP","GO:0071542","dopaminergic neuron differentiation","4/100","38/17073",7.01874303849676e-05,0.00190791184004208,0.00159417558709815,"FGF8/FOXA2/WNT3/WNT3",4,"30-Topic Analysis","Topic k18"
"GO:2000380","BP","GO:2000380","regulation of mesoderm development","3/100","16/17073",0.000103304131015981,0.00276912462306727,0.00231377088766788,"NODAL/MIXL1/SOX17",3,"30-Topic Analysis","Topic k18"
"GO:0060485","BP","GO:0060485","mesenchyme development","8/100","253/17073",0.000119683060566939,0.00316422338211223,0.00264389976623722,"ACTA1/NODAL/ACTC1/FGF8/EOMES/AXIN2/GSC/FOXA2",8,"30-Topic Analysis","Topic k18"
"GO:00074921","BP","GO:0007492","endoderm development","5/100","83/17073",0.000126055703758256,0.00328766903045181,0.00274704606198646,"NODAL/MIXL1/FGF8/EOMES/SOX17",5,"30-Topic Analysis","Topic k18"
"GO:0072175","BP","GO:0072175","epithelial tube formation","6/100","136/17073",0.000147649720202684,0.00379951946654907,0.00317472801895456,"NODAL/FGF8/TBXT/WNT6/GRHL3/COBL",6,"30-Topic Analysis","Topic k18"
"GO:0051798","BP","GO:0051798","positive regulation of hair follicle development","3/100","19/17073",0.000176484941264578,0.00448178864000835,0.00374480512489381,"GAL/FST/WNT10B",3,"30-Topic Analysis","Topic k18"
"GO:0042635","BP","GO:0042635","positive regulation of hair cycle","3/100","20/17073",0.000206747867590879,0.00511568441603072,0.00427446333534718,"GAL/FST/WNT10B",3,"30-Topic Analysis","Topic k18"
"GO:0048670","BP","GO:0048670","regulation of collateral sprouting","3/100","20/17073",0.000206747867590879,0.00511568441603072,0.00427446333534718,"SPP1/WNT3/WNT3",3,"30-Topic Analysis","Topic k18"
"GO:0048705","BP","GO:0048705","skeletal system morphogenesis","7/100","208/17073",0.000221220495022169,0.0054045007011745,0.00451578678712808,"SP5/NODAL/TBXT/AXIN2/WNT10B/GSC/CDX1",7,"30-Topic Analysis","Topic k18"
"GO:0019730","BP","GO:0019730","antimicrobial humoral response","5/100","94/17073",0.000226519941060138,0.00546479357807583,0.00456616512768594,"PRSS2/PRSS2/DEFA6/DEFA6/KLK5",5,"30-Topic Analysis","Topic k18"
"GO:0009953","BP","GO:0009953","dorsal/ventral pattern formation","5/100","95/17073",0.000238004220532594,0.00567096476083835,0.00473843360436562,"FGF8/GSC/EVX1/WNT3/WNT3",5,"30-Topic Analysis","Topic k18"
"GO:00359871","BP","GO:0035987","endodermal cell differentiation","4/100","52/17073",0.000241760250505577,0.00569021077409467,0.00475451481096975,"NODAL/MIXL1/EOMES/SOX17",4,"30-Topic Analysis","Topic k18"
"GO:0035148","BP","GO:0035148","tube formation","6/100","152/17073",0.000270149789226344,0.00628179630369693,0.00524882025484794,"NODAL/FGF8/TBXT/WNT6/GRHL3/COBL",6,"30-Topic Analysis","Topic k18"
"GO:0016331","BP","GO:0016331","morphogenesis of embryonic epithelium","6/100","154/17073",0.000289841963971213,0.00665946417219572,0.00556438457147742,"NODAL/FGF8/TBXT/WNT6/GRHL3/COBL",6,"30-Topic Analysis","Topic k18"
"GO:0032368","BP","GO:0032368","regulation of lipid transport","5/100","103/17073",0.000346576487410875,0.00786932494944692,0.00657529633081684,"GAL/SPP1/ABCA7/PCSK9/APOA2",5,"30-Topic Analysis","Topic k18"
"GO:00017061","BP","GO:0001706","endoderm formation","4/100","59/17073",0.000393895207264045,0.00879191306749177,0.00734617443108666,"NODAL/MIXL1/EOMES/SOX17",4,"30-Topic Analysis","Topic k18"
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport","7/100","229/17073",0.000396319397342893,0.00879191306749177,0.00734617443108666,"GAL/SPP1/SLC16A8/ABCA7/PCSK9/APOA2/ADRA2C",7,"30-Topic Analysis","Topic k18"
"GO:0001702","BP","GO:0001702","gastrulation with mouth forming second","3/100","25/17073",0.000408349835966481,0.00895585435699215,0.00748315728110825,"NODAL/TBXT/FOXA2",3,"30-Topic Analysis","Topic k18"
"GO:0019828","MF","GO:0019828","aspartic-type endopeptidase inhibitor activity","10/104","13/17050",1.28865956448268e-20,3.04123657217912e-18,2.61801364152797e-18,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0019966","MF","GO:0019966","interleukin-1 binding","10/104","18/17050",1.92270119107776e-18,1.51252493698117e-16,1.30203975395792e-16,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0089720","MF","GO:0089720","caspase binding","10/104","18/17050",1.92270119107776e-18,1.51252493698117e-16,1.30203975395792e-16,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0004866","MF","GO:0004866","endopeptidase inhibitor activity","14/104","154/17050",5.22676249535216e-13,3.08378987225778e-11,2.65464516211307e-11,"CST4/TIMP4/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",14,"30-Topic Analysis","Topic k18"
"GO:0061135","MF","GO:0061135","endopeptidase regulator activity","14/104","159/17050",8.13367293632795e-13,3.25883954553414e-11,2.80533466676221e-11,"CST4/TIMP4/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",14,"30-Topic Analysis","Topic k18"
"GO:0061134","MF","GO:0061134","peptidase regulator activity","15/104","196/17050",9.1926780481604e-13,3.25883954553414e-11,2.80533466676221e-11,"CST4/NLRP12/TIMP4/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",15,"30-Topic Analysis","Topic k18"
"GO:0030414","MF","GO:0030414","peptidase inhibitor activity","14/104","161/17050",9.66604949946566e-13,3.25883954553414e-11,2.80533466676221e-11,"CST4/TIMP4/CST2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",14,"30-Topic Analysis","Topic k18"
"GO:0004857","MF","GO:0004857","enzyme inhibitor activity","16/104","353/17050",4.13066891862719e-10,1.21854733099502e-08,1.04897250170401e-08,"CST4/SOCS1/TIMP4/CST2/APOA2/SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",16,"30-Topic Analysis","Topic k18"
"GO:0019838","MF","GO:0019838","growth factor binding","11/104","132/17050",4.75689499924089e-10,1.24736357757872e-08,1.07377863725555e-08,"FGFBP1/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",11,"30-Topic Analysis","Topic k18"
"GO:0019955","MF","GO:0019955","cytokine binding","10/104","109/17050",1.18524489941088e-09,2.79717796260968e-08,2.40791858511895e-08,"NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",10,"30-Topic Analysis","Topic k18"
"GO:0002020","MF","GO:0002020","protease binding","11/104","154/17050",2.4711886254381e-09,5.30182286912173e-08,4.56401344219668e-08,"SERPINB9/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7/NLRP7",11,"30-Topic Analysis","Topic k18"
"GO:0030545","MF","GO:0030545","receptor regulator activity","13/104","450/17050",3.49775256007505e-06,6.87891336814759e-05,5.92163372012705e-05,"NTS/GAL/NODAL/SPP1/FGF8/FGF17/FST/PCSK9/LEFTY2/WNT10B/GRP/WNT3/WNT3",13,"30-Topic Analysis","Topic k18"
"GO:0005109","MF","GO:0005109","frizzled binding","4/104","25/17050",1.49726491439639e-05,0.000271811169075036,0.000233985529132391,"RNF43/RNF43/WNT3/WNT3",4,"30-Topic Analysis","Topic k18"
"GO:0004252","MF","GO:0004252","serine-type endopeptidase activity","7/104","142/17050",2.59646039749433e-05,0.000437689038434759,0.000376779591516095,"PRSS2/PRSS2/PCSK9/PRSS22/PRSS1/PRSS1/KLK5",7,"30-Topic Analysis","Topic k18"
"GO:0001664","MF","GO:0001664","G protein-coupled receptor binding","8/104","209/17050",4.19319629948071e-05,0.000659729551118299,0.000567920621613879,"GAL/RTP1/S100A14/RNF43/RNF43/ADRA2C/WNT3/WNT3",8,"30-Topic Analysis","Topic k18"
"GO:0048018","MF","GO:0048018","receptor ligand activity","11/104","420/17050",5.07687580518636e-05,0.000748839181264989,0.000644629625263795,"NTS/GAL/NODAL/SPP1/FGF8/FGF17/LEFTY2/WNT10B/GRP/WNT3/WNT3",11,"30-Topic Analysis","Topic k18"
"GO:0008236","MF","GO:0008236","serine-type peptidase activity","7/104","168/17050",7.57995386618578e-05,0.00105227594848226,0.000905839688033347,"PRSS2/PRSS2/PCSK9/PRSS22/PRSS1/PRSS1/KLK5",7,"30-Topic Analysis","Topic k18"
"GO:0017171","MF","GO:0017171","serine hydrolase activity","7/104","173/17050",9.11286028486056e-05,0.00119479723734838,0.00102852750583514,"PRSS2/PRSS2/PCSK9/PRSS22/PRSS1/PRSS1/KLK5",7,"30-Topic Analysis","Topic k18"
"GO:0005184","MF","GO:0005184","neuropeptide hormone activity","3/104","21/17050",0.000270698734765289,0.00336236323182148,0.00289445184541279,"NTS/GAL/GRP",3,"30-Topic Analysis","Topic k18"
"GO:0030968","BP","GO:0030968","endoplasmic reticulum unfolded protein response","10/98","116/17073",1.19994086328129e-09,2.35548391462116e-06,2.05884590226157e-06,"HSPA5/CALR/LMNA/YIF1A/XBP1/SELENOS/DERL2/DNAJC3/SRPRB/CREB3",10,"30-Topic Analysis","Topic k28"
"GO:0006986","BP","GO:0006986","response to unfolded protein","11/98","174/17073",4.66774959874797e-09,3.28236012298207e-06,2.86899589804047e-06,"HSPA5/CALR/LMNA/YIF1A/XBP1/SELENOS/DERL2/DNAJC3/SRPRB/ERP44/CREB3",11,"30-Topic Analysis","Topic k28"
"GO:0034620","BP","GO:0034620","cellular response to unfolded protein","10/98","137/17073",6.11037432909144e-09,3.28236012298207e-06,2.86899589804047e-06,"HSPA5/CALR/LMNA/YIF1A/XBP1/SELENOS/DERL2/DNAJC3/SRPRB/CREB3",10,"30-Topic Analysis","Topic k28"
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","13/98","278/17073",6.68845669481828e-09,3.28236012298207e-06,2.86899589804047e-06,"HSPA5/CALR/LMNA/YIF1A/XBP1/SELENOS/UFL1/DERL2/DNAJC3/SRPRB/ERP44/CREB3/HM13",13,"30-Topic Analysis","Topic k28"
"GO:0035966","BP","GO:0035966","response to topologically incorrect protein","11/98","200/17073",1.99463615554953e-08,7.83094154668745e-06,6.84475143904364e-06,"HSPA5/CALR/LMNA/YIF1A/XBP1/SELENOS/DERL2/DNAJC3/SRPRB/ERP44/CREB3",11,"30-Topic Analysis","Topic k28"
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","10/98","161/17073",2.88586115650566e-08,9.44157575036769e-06,8.25255032474426e-06,"HSPA5/CALR/LMNA/YIF1A/XBP1/SELENOS/DERL2/DNAJC3/SRPRB/CREB3",10,"30-Topic Analysis","Topic k28"
"GO:1903573","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","6/98","53/17073",5.65747213346861e-07,0.000158651682828555,0.000138671873346674,"HSPA5/XBP1/SELENOS/DERL2/DNAJC3/CREB3",6,"30-Topic Analysis","Topic k28"
"GO:0055070","BP","GO:0055070","copper ion homeostasis","4/98","14/17073",9.77633378775081e-07,0.000239886790316936,0.000209676632553077,"SCO2/SCO2/ARF1/COMMD1",4,"30-Topic Analysis","Topic k28"
"GO:0036498","BP","GO:0036498","IRE1-mediated unfolded protein response","6/98","63/17073",1.59880760461864e-06,0.000348717703096265,0.000304801917605658,"HSPA5/LMNA/YIF1A/XBP1/DNAJC3/SRPRB",6,"30-Topic Analysis","Topic k28"
"GO:0048193","BP","GO:0048193","Golgi vesicle transport","11/98","319/17073",2.15222809852079e-06,0.000413032995981587,0.000361017660106704,"KRT18/ARF4/COPE/YIPF5/TFG/KDELR2/ARF1/ARL1/CNIH4/COMMD1/TMED2",11,"30-Topic Analysis","Topic k28"
