"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0045165","BP","GO:0045165","cell fate commitment","9/112","250/17073",3.96805167170349e-05,0.00092187059039576,0.000775468258648699,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/SFRP2/SFRP1",9,"5-Topic Analysis","Topic k4"
"GO:0002449","BP","GO:0002449","lymphocyte mediated immunity","10/112","323/17073",5.2554936081947e-05,0.00120876352988478,0.0010167997107223,"HSPD1/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HMGB1",10,"5-Topic Analysis","Topic k4"
"GO:0031497","BP","GO:0031497","chromatin assembly","6/112","101/17073",5.32142504752553e-05,0.00121180966428799,0.00101936208831182,"NPM1/SET/CENPV/HMGB2/NASP/HELLS",6,"5-Topic Analysis","Topic k4"
"GO:1904031","BP","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","4/112","32/17073",5.47674288942721e-05,0.0012349518280081,0.00103882904342283,"CKS1B/CKS2/HSP90AB1/CCNB1",4,"5-Topic Analysis","Topic k4"
"GO:0043508","BP","GO:0043508","negative regulation of JUN kinase activity","3/112","13/17073",7.4924458338542e-05,0.00165698321325622,0.00139383759540729,"SFRP2/SFRP1/GSTP1",3,"5-Topic Analysis","Topic k4"
"GO:1904668","BP","GO:1904668","positive regulation of ubiquitin protein ligase activity","3/112","13/17073",7.4924458338542e-05,0.00165698321325622,0.00139383759540729,"UBE2C/UBE2S/CDC20",3,"5-Topic Analysis","Topic k4"
"GO:0051348","BP","GO:0051348","negative regulation of transferase activity","9/112","276/17073",8.51065898543508e-05,0.00186423958728578,0.00156817957044909,"NPM1/SFRP2/SFRP1/GSTP1/RPL11/USP44/APOE/TERF1/MAD2L1",9,"5-Topic Analysis","Topic k4"
"GO:0007052","BP","GO:0007052","mitotic spindle organization","6/112","111/17073",9.01636991033687e-05,0.00195638215035611,0.00164568896675265,"CDC20/STMN1/SPC25/SPC25/CCNB1/RAN",6,"5-Topic Analysis","Topic k4"
"GO:0090231","BP","GO:0090231","regulation of spindle checkpoint","3/112","14/17073",9.49029801260282e-05,0.00200253994761344,0.00168451644105881,"USP44/CCNB1/MAD2L1",3,"5-Topic Analysis","Topic k4"
"GO:0090266","BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","3/112","14/17073",9.49029801260282e-05,0.00200253994761344,0.00168451644105881,"USP44/CCNB1/MAD2L1",3,"5-Topic Analysis","Topic k4"
"GO:1903504","BP","GO:1903504","regulation of mitotic spindle checkpoint","3/112","14/17073",9.49029801260282e-05,0.00200253994761344,0.00168451644105881,"USP44/CCNB1/MAD2L1",3,"5-Topic Analysis","Topic k4"
"GO:0000819","BP","GO:0000819","sister chromatid segregation","7/112","164/17073",0.000103281221947707,0.00215951645890661,0.00181656350181709,"DLGAP5/CENPF/CDC20/USP44/CCNB1/MAD2L1/RAN",7,"5-Topic Analysis","Topic k4"
"GO:0060271","BP","GO:0060271","cilium assembly","10/112","355/17073",0.0001149992907817,0.00238286818736856,0.00200444472694893,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/PLA2G3/CDK1",10,"5-Topic Analysis","Topic k4"
"GO:0034508","BP","GO:0034508","centromere complex assembly","4/112","40/17073",0.000133679080126715,0.00274519539545934,0.00230923072624909,"NPM1/CENPV/CENPF/HELLS",4,"5-Topic Analysis","Topic k4"
"GO:0001701","BP","GO:0001701","in utero embryonic development","10/112","363/17073",0.000137969414053541,0.00280822701170924,0.00236225228719523,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/NASP/YBX1/CCNB1",10,"5-Topic Analysis","Topic k4"
"GO:0051444","BP","GO:0051444","negative regulation of ubiquitin-protein transferase activity","3/112","16/17073",0.000144613891869681,0.00291764869561637,0.00245429670596929,"RPL11/USP44/MAD2L1",3,"5-Topic Analysis","Topic k4"
"GO:0044782","BP","GO:0044782","cilium organization","10/112","366/17073",0.000147529251312606,0.00295058502625213,0.0024820024156757,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/PLA2G3/CDK1",10,"5-Topic Analysis","Topic k4"
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation","8/112","238/17073",0.00017342042965568,0.00343554394721988,0.00288994497711219,"DLGAP5/CENPF/CDC20/USP44/CCNB1/TERF1/MAD2L1/RAN",8,"5-Topic Analysis","Topic k4"
"GO:0006266","BP","GO:0006266","DNA ligation","3/112","17/17073",0.000174764626880316,0.00343554394721988,0.00288994497711219,"HMGB1/HMGB2/TOP2A",3,"5-Topic Analysis","Topic k4"
"GO:0006333","BP","GO:0006333","chromatin assembly or disassembly","6/112","126/17073",0.000181143343663056,0.0035307600883477,0.00297003983633093,"NPM1/SET/CENPV/HMGB2/NASP/HELLS",6,"5-Topic Analysis","Topic k4"
"GO:0051099","BP","GO:0051099","positive regulation of binding","7/112","190/17073",0.00025626097012619,0.00495294312008602,0.00416636588316619,"HMGB1/HMGB2/HSP90AB1/STMN1/RPL11/APOE/RAN",7,"5-Topic Analysis","Topic k4"
"GO:0008584","BP","GO:0008584","male gonad development","6/112","136/17073",0.000274133695900648,0.00525422917142908,0.0044198046760122,"UTF1/SFRP2/SFRP1/HMGB2/NASP/MGST1",6,"5-Topic Analysis","Topic k4"
"GO:0046546","BP","GO:0046546","development of primary male sexual characteristics","6/112","137/17073",0.000285177018778792,0.00542072019166298,0.00455985524589316,"UTF1/SFRP2/SFRP1/HMGB2/NASP/MGST1",6,"5-Topic Analysis","Topic k4"
"GO:1901989","BP","GO:1901989","positive regulation of cell cycle phase transition","5/112","90/17073",0.000313286151933904,0.00590621433973754,0.00496824803498288,"NPM1/UBE2C/DLGAP5/CCNB1/CDK1",5,"5-Topic Analysis","Topic k4"
"GO:0032392","BP","GO:0032392","DNA geometric change","5/112","95/17073",0.00040244407294774,0.00752537697381953,0.00633027133999099,"HMGB1/HMGB2/TOP2A/HNRNPA2B1/GINS2",5,"5-Topic Analysis","Topic k4"
"GO:0090068","BP","GO:0090068","positive regulation of cell cycle process","8/112","272/17073",0.000426428153881304,0.00790955446715323,0.00665343757923461,"NPM1/UBE2C/CENPV/DLGAP5/KIF20B/CCNB1/MAD2L1/CDK1",8,"5-Topic Analysis","Topic k4"
"GO:0051972","BP","GO:0051972","regulation of telomerase activity","4/112","54/17073",0.000431086542571583,0.00793199238331713,0.00667231212839217,"HSP90AB1/HNRNPA2B1/TERF1/PTGES3",4,"5-Topic Analysis","Topic k4"
"GO:0031396","BP","GO:0031396","regulation of protein ubiquitination","7/112","209/17073",0.000455751021962973,0.00831926468662569,0.0069980816906261,"UBE2C/UBE2S/HSP90AB1/CDC20/RPL11/USP44/MAD2L1",7,"5-Topic Analysis","Topic k4"
"GO:0008406","BP","GO:0008406","gonad development","7/112","210/17073",0.000468951312313446,0.00849281904189706,0.00714407386682233,"UTF1/SFRP2/SFRP1/HMGB2/NASP/MGST1/PHB",7,"5-Topic Analysis","Topic k4"
"GO:0045931","BP","GO:0045931","positive regulation of mitotic cell cycle","6/112","152/17073",0.000496858633023581,0.00892792856214247,0.00751008361428735,"UBE2C/DLGAP5/KIF20B/CCNB1/MAD2L1/CDK1",6,"5-Topic Analysis","Topic k4"
"GO:0051131","BP","GO:0051131","chaperone-mediated protein complex assembly","3/112","24/17073",0.00050307179340391,0.00896949709169761,0.00754505064281017,"HSPD1/HSP90AB1/PTGES3",3,"5-Topic Analysis","Topic k4"
"GO:0035821","BP","GO:0035821","modification of morphology or physiology of other organism","6/112","154/17073",0.000532448719267996,0.00942024657166454,0.00792421656691964,"HMGN2/CHGA/CHGA/APOE/KPNA2/TYMS",6,"5-Topic Analysis","Topic k4"
"GO:0045137","BP","GO:0045137","development of primary sexual characteristics","7/112","216/17073",0.000554707867609557,0.0097391457671907,0.0081924713593119,"UTF1/SFRP2/SFRP1/HMGB2/NASP/MGST1/PHB",7,"5-Topic Analysis","Topic k4"
"GO:0005641","CC","GO:0005641","nuclear envelope lumen","8/111","17/17712",4.27114447882139e-14,1.04643039731124e-11,8.40741071094315e-12,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB",8,"5-Topic Analysis","Topic k4"
"GO:0031970","CC","GO:0031970","organelle envelope lumen","9/111","94/17712",7.32316382858477e-09,6.14666308015806e-07,4.938457555272e-07,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/PRELID1",9,"5-Topic Analysis","Topic k4"
"GO:0035770","CC","GO:0035770","ribonucleoprotein granule","12/111","209/17712",7.52652622060171e-09,6.14666308015806e-07,4.938457555272e-07,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/LIN28A/NCL/YBX1/HNRNPA3",12,"5-Topic Analysis","Topic k4"
"GO:0036464","CC","GO:0036464","cytoplasmic ribonucleoprotein granule","11/111","195/17712",3.94174965670107e-08,2.4143216647294e-06,1.93975575211342e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/LIN28A/NCL/YBX1",11,"5-Topic Analysis","Topic k4"
"GO:0035578","CC","GO:0035578","azurophil granule lumen","8/111","98/17712",1.81728744918859e-07,8.90470850102407e-06,7.15437374733191e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB",8,"5-Topic Analysis","Topic k4"
"GO:0000793","CC","GO:0000793","condensed chromosome","10/111","207/17712",7.06679264206742e-07,2.25342862949018e-05,1.81048830811886e-05,"CENPV/HMGB1/HMGB2/CENPF/BIRC5/TOP2A/SPC25/SPC25/CCNB1/MAD2L1",10,"5-Topic Analysis","Topic k4"
"GO:0005766","CC","GO:0005766","primary lysosome","9/111","160/17712",7.35813430037611e-07,2.25342862949018e-05,1.81048830811886e-05,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/MGST1",9,"5-Topic Analysis","Topic k4"
"GO:0042582","CC","GO:0042582","azurophil granule","9/111","160/17712",7.35813430037611e-07,2.25342862949018e-05,1.81048830811886e-05,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/MGST1",9,"5-Topic Analysis","Topic k4"
"GO:0098687","CC","GO:0098687","chromosomal region","12/111","349/17712",1.94619142625503e-06,5.29796554924979e-05,4.25658241765719e-05,"CENPV/CENPF/BIRC5/HELLS/HNRNPA2B1/SPC25/SPC25/CCNB1/TERF1/PTGES3/MAD2L1/CDK1",12,"5-Topic Analysis","Topic k4"
"GO:0060205","CC","GO:0060205","cytoplasmic vesicle lumen","12/111","372/17712",3.75814948739338e-06,8.60374344179829e-05,6.9125672335823e-05,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HMGB1/GSTP1/HSP90AB1/APOE",12,"5-Topic Analysis","Topic k4"
"GO:0031983","CC","GO:0031983","vesicle lumen","12/111","373/17712",3.86290521876658e-06,8.60374344179829e-05,6.9125672335823e-05,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HMGB1/GSTP1/HSP90AB1/APOE",12,"5-Topic Analysis","Topic k4"
"GO:0000777","CC","GO:0000777","condensed chromosome kinetochore","7/111","109/17712",5.52572933329023e-06,0.000112816973888009,9.06413495899363e-05,"CENPV/CENPF/BIRC5/SPC25/SPC25/CCNB1/MAD2L1",7,"5-Topic Analysis","Topic k4"
"GO:0005635","CC","GO:0005635","nuclear envelope","13/111","468/17712",7.38300061632925e-06,0.00013914116546159,0.000111791183421342,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/CENPF/YBX1/RANBP1/MAD2L1/RAN",13,"5-Topic Analysis","Topic k4"
"GO:0000779","CC","GO:0000779","condensed chromosome, centromeric region","7/111","119/17712",9.86852614969773e-06,0.000161206721500718,0.000129519471194991,"CENPV/CENPF/BIRC5/SPC25/SPC25/CCNB1/MAD2L1",7,"5-Topic Analysis","Topic k4"
"GO:0045121","CC","GO:0045121","membrane raft","11/111","345/17712",1.08867226966327e-05,0.000161206721500718,0.000129519471194991,"CD24/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/SLC25A5/LDHB",11,"5-Topic Analysis","Topic k4"
"GO:0005819","CC","GO:0005819","spindle","11/111","346/17712",1.11857725122947e-05,0.000161206721500718,0.000129519471194991,"NPM1/CENPV/DLGAP5/CENPF/CDC20/KIF20B/CCNB1/TERF1/MAD2L1/SLC25A5/CDK1",11,"5-Topic Analysis","Topic k4"
"GO:0098857","CC","GO:0098857","membrane microdomain","11/111","346/17712",1.11857725122947e-05,0.000161206721500718,0.000129519471194991,"CD24/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/SLC25A5/LDHB",11,"5-Topic Analysis","Topic k4"
"GO:0034774","CC","GO:0034774","secretory granule lumen","11/111","354/17712",1.38470348356757e-05,0.00018816766644054,0.000151180896345353,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HMGB1/GSTP1/HSP90AB1",11,"5-Topic Analysis","Topic k4"
"GO:0098589","CC","GO:0098589","membrane region","11/111","356/17712",1.45925945402867e-05,0.00018816766644054,0.000151180896345353,"CD24/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/SLC25A5/LDHB",11,"5-Topic Analysis","Topic k4"
"GO:0005874","CC","GO:0005874","microtubule","11/111","382/17712",2.79709108601673e-05,0.000327386455495397,0.000263034445446355,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/STMN1/CDK1/TUBB2B",11,"5-Topic Analysis","Topic k4"
"GO:0005775","CC","GO:0005775","vacuolar lumen","8/111","192/17712",2.80616961853197e-05,0.000327386455495397,0.000263034445446355,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB",8,"5-Topic Analysis","Topic k4"
"GO:0000776","CC","GO:0000776","kinetochore","7/111","142/17712",3.11209816246563e-05,0.000346574568092764,0.000278450888220609,"CENPV/CENPF/BIRC5/SPC25/SPC25/CCNB1/MAD2L1",7,"5-Topic Analysis","Topic k4"
"GO:0000775","CC","GO:0000775","chromosome, centromeric region","8/111","201/17712",3.89042162388358e-05,0.00041441447732673,0.00033295599252459,"CENPV/CENPF/BIRC5/HELLS/SPC25/SPC25/CCNB1/MAD2L1",8,"5-Topic Analysis","Topic k4"
"GO:0000922","CC","GO:0000922","spindle pole","7/111","156/17712",5.67132731211214e-05,0.000578947996444781,0.000465148336563584,"NPM1/DLGAP5/CENPF/CDC20/KIF20B/CCNB1/MAD2L1",7,"5-Topic Analysis","Topic k4"
"GO:0005680","CC","GO:0005680","anaphase-promoting complex","3/111","21/17712",0.000293431677592839,0.00287563044040982,0.00231038836673099,"UBE2C/UBE2S/CDC20",3,"5-Topic Analysis","Topic k4"
"GO:0042629","CC","GO:0042629","mast cell granule","3/111","22/17712",0.000338216334741846,0.00318703853891355,0.00256058520634515,"CHGA/CHGA/PLA2G3",3,"5-Topic Analysis","Topic k4"
"GO:0044389","MF","GO:0044389","ubiquitin-like protein ligase binding","22/108","333/17050",1.32413560594865e-16,3.57516613606135e-14,2.87128352447812e-14,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/UBE2C/HSPD1/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/SUMO2/HSP90AB1/RPL11/CCNB1/SLC25A5",22,"5-Topic Analysis","Topic k4"
"GO:0031625","MF","GO:0031625","ubiquitin protein ligase binding","20/108","318/17050",9.52554019677131e-15,1.28594792656413e-12,1.03276909501836e-12,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/HSPD1/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/SUMO2/HSP90AB1/RPL11/SLC25A5",20,"5-Topic Analysis","Topic k4"
"GO:0032794","MF","GO:0032794","GTPase activating protein binding","8/108","22/17050",5.91639740228412e-13,5.32475766205571e-11,4.27641356094922e-11,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB",8,"5-Topic Analysis","Topic k4"
"GO:0035198","MF","GO:0035198","miRNA binding","9/108","36/17050",9.54577571994579e-13,6.44339861096341e-11,5.17481525870745e-11,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/LIN28A/HNRNPA2B1",9,"5-Topic Analysis","Topic k4"
"GO:0061980","MF","GO:0061980","regulatory RNA binding","9/108","42/17050",4.38118342260052e-12,2.36583904820428e-10,1.90005007380149e-10,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/LIN28A/HNRNPA2B1",9,"5-Topic Analysis","Topic k4"
"GO:0042288","MF","GO:0042288","MHC class I protein binding","8/108","40/17050",1.29510255037166e-10,5.82796147667248e-09,4.68054605923794e-09,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB",8,"5-Topic Analysis","Topic k4"
"GO:0042287","MF","GO:0042287","MHC protein binding","8/108","65/17050",7.45889471341556e-09,2.87700224660314e-07,2.31057490370467e-07,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB",8,"5-Topic Analysis","Topic k4"
"GO:0003924","MF","GO:0003924","GTPase activity","11/108","229/17050",2.2198093547463e-07,7.49185657226875e-06,6.01685167207549e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/RAB3C/TUBB2B/RAN",11,"5-Topic Analysis","Topic k4"
"GO:0003697","MF","GO:0003697","single-stranded DNA binding","7/108","93/17050",2.03635439486369e-06,6.10906318459107e-05,4.90630415604585e-05,"HSPD1/HMGB1/HMGB2/HNRNPA2B1/YBX1/TERF1/RPA3",7,"5-Topic Analysis","Topic k4"
"GO:0008301","MF","GO:0008301","DNA binding, bending","4/108","17/17050",3.40045249336028e-06,9.18122173207275e-05,7.37361277507597e-05,"HMGB1/HMGB2/TOP2A/TERF1",4,"5-Topic Analysis","Topic k4"
"GO:1990825","MF","GO:1990825","sequence-specific mRNA binding","3/108","11/17050",3.9303227621381e-05,0.000964715587070262,0.000774781329187033,"LIN28A/TYMS/SRSF3",3,"5-Topic Analysis","Topic k4"
"GO:0042826","MF","GO:0042826","histone deacetylase binding","6/108","109/17050",6.70351026810713e-05,0.0015082898103241,0.00121133606599129,"HSP90AB1/CDC20/TOP2A/DNMT3B/PHB/KPNA2",6,"5-Topic Analysis","Topic k4"
"GO:0070182","MF","GO:0070182","DNA polymerase binding","3/108","15/17050",0.000106397709189602,0.00220979857547635,0.00177473101968082,"HMGB1/HSP90AB1/PTGES3",3,"5-Topic Analysis","Topic k4"
"GO:0003682","MF","GO:0003682","chromatin binding","11/108","473/17050",0.000204223260057159,0.0039385914439595,0.0031631572610357,"HMGN2/CKS2/CENPF/TOP2A/SSBP1/SSBP1/PCLAF/DNMT3B/YBX1/CDK1/RAN",11,"5-Topic Analysis","Topic k4"
"GO:0060333","BP","GO:0060333","interferon-gamma-mediated signaling pathway","23/102","189/17073",5.16059105408934e-24,8.28790923286749e-21,6.9858106269041e-21,"SOCS1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",23,"5-Topic Analysis","Topic k3"
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma","23/102","260/17073",8.5202816762479e-21,6.84178618602706e-18,5.76688538718673e-18,"SOCS1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",23,"5-Topic Analysis","Topic k3"
"GO:0034341","BP","GO:0034341","response to interferon-gamma","23/102","286/17073",7.45242799884154e-20,3.98953312204651e-17,3.36274470403868e-17,"SOCS1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",23,"5-Topic Analysis","Topic k3"
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","22/102","323/17073",1.84089133941906e-17,6.74247485203006e-15,5.68317667936728e-15,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",22,"5-Topic Analysis","Topic k3"
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","22/102","325/17073",2.09915157286116e-17,6.74247485203006e-15,5.68317667936728e-15,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",22,"5-Topic Analysis","Topic k3"
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen","22/102","335/17073",3.99401417910783e-17,1.0690644619412e-14,9.01105655146082e-15,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",22,"5-Topic Analysis","Topic k3"
"GO:0019882","BP","GO:0019882","antigen processing and presentation","22/102","370/17073",3.2430375372925e-16,7.4404546927025e-14,6.27149815482429e-14,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",22,"5-Topic Analysis","Topic k3"
"GO:0019886","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","14/102","174/17073",2.10086738456695e-12,4.21749127451816e-10,3.5548887586225e-10,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"5-Topic Analysis","Topic k3"
"GO:0002495","BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","14/102","176/17073",2.4569403310035e-12,4.26401561371244e-10,3.59410374204247e-10,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"5-Topic Analysis","Topic k3"
"GO:0002504","BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","14/102","177/17073",2.65505330866279e-12,4.26401561371244e-10,3.59410374204247e-10,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"5-Topic Analysis","Topic k3"
"GO:0060700","BP","GO:0060700","regulation of ribonuclease activity","6/102","10/17073",8.0705152658552e-12,1.17829522881486e-09,9.93175371472707e-10,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TCEA1",6,"5-Topic Analysis","Topic k3"
"GO:0032075","BP","GO:0032075","positive regulation of nuclease activity","6/102","12/17073",3.51687553906338e-11,4.70675176311316e-09,3.96728240634694e-09,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TCEA1",6,"5-Topic Analysis","Topic k3"
"GO:0050852","BP","GO:0050852","T cell receptor signaling pathway","14/102","245/17073",2.09976652791591e-10,2.59401926448689e-08,2.18647753433187e-08,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"5-Topic Analysis","Topic k3"
"GO:0002480","BP","GO:0002480","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent","8/102","46/17073",2.65657938460813e-10,3.04747606548618e-08,2.5686925478241e-08,"HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A/HLA-A",8,"5-Topic Analysis","Topic k3"
"GO:0050851","BP","GO:0050851","antigen receptor-mediated signaling pathway","14/102","287/17073",1.6591997186348e-09,1.77644983208499e-07,1.49735497415042e-07,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"5-Topic Analysis","Topic k3"
"GO:0010286","BP","GO:0010286","heat acclimation","5/102","11/17073",3.09572614234305e-09,2.61670325505418e-07,2.20559768368597e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070370","BP","GO:0070370","cellular heat acclimation","5/102","11/17073",3.09572614234305e-09,2.61670325505418e-07,2.20559768368597e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070426","BP","GO:0070426","positive regulation of nucleotide-binding oligomerization domain containing signaling pathway","5/102","11/17073",3.09572614234305e-09,2.61670325505418e-07,2.20559768368597e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:0070434","BP","GO:0070434","positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","5/102","11/17073",3.09572614234305e-09,2.61670325505418e-07,2.20559768368597e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
"GO:00320691","BP","GO:0032069","regulation of nuclease activity","6/102","23/17073",3.64336669306449e-09,2.92562345453078e-07,2.46598398277944e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TCEA1",6,"5-Topic Analysis","Topic k3"
"GO:0090063","BP","GO:0090063","positive regulation of microtubule nucleation","5/102","12/17073",5.28183856159479e-09,4.03934891901011e-07,3.4047340301809e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"5-Topic Analysis","Topic k3"
