"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0009308","BP","GO:0009308","amine metabolic process","12/107","149/17073",1.51997254906095e-10,4.14083950151318e-09,3.14051471039059e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1","13/107","187/17073",1.58507500302478e-10,4.25737750812432e-09,3.22890000616168e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/UBB/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0042590","BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","12/107","150/17073",1.64362656950061e-10,4.35332759449675e-09,3.30167091592666e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0002223","BP","GO:0002223","stimulatory C-type lectin receptor signaling pathway","12/107","158/17073",3.01175369651652e-10,7.86769082090001e-09,5.96705058257203e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","18/107","447/17073",3.23850909039134e-10,8.25503017656797e-09,6.26081829415417e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/RAN/CCNB1/PSMC3/NUP37/TPR/CDK1/ENO1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",18,"15-Topic Analysis","Topic k4"
"GO:0051054","BP","GO:0051054","positive regulation of DNA metabolic process","14/107","241/17073",3.24660337306029e-10,8.25503017656797e-09,6.26081829415417e-09,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/HMGB1/PCNA/CCT2/CACYBP/CCT8/XRCC5/TCP1/CDK1/STOML2",14,"15-Topic Analysis","Topic k4"
"GO:0006457","BP","GO:0006457","protein folding","13/107","201/17073",3.88603885218683e-10,9.75088959357933e-09,7.39531493477107e-09,"HSP90AA1/CCT4/CCT3/CCT5/HSPD1/HSP90B1/CCT2/PSMC1/CCT8/VBP1/TCP1/DNAJA1/TRAP1",13,"15-Topic Analysis","Topic k4"
"GO:0070200","BP","GO:0070200","establishment of protein localization to telomere","6/107","16/17073",4.00236233917672e-10,9.91234413092209e-09,7.51776603421574e-09,"CCT4/CCT3/CCT5/CCT2/CCT8/TCP1",6,"15-Topic Analysis","Topic k4"
"GO:0001738","BP","GO:0001738","morphogenesis of a polarized epithelium","12/107","163/17073",4.32319900375914e-10,1.05696673079086e-08,8.01629612842788e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0002220","BP","GO:0002220","innate immune response activating cell surface receptor signaling pathway","12/107","164/17073",4.64044994963118e-10,1.1201693739173e-08,8.49564054735941e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0038061","BP","GO:0038061","NIK/NF-kappaB signaling","13/107","206/17073",5.26385151915755e-10,1.25477060587918e-08,9.51648945700325e-09,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PRDX1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0030705","BP","GO:0030705","cytoskeleton-dependent intracellular transport","12/107","166/17073",5.338866371404e-10,1.25694051484783e-08,9.53294658129837e-09,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBA1B/UBB/TUBA1C/KIF23",12,"15-Topic Analysis","Topic k4"
"GO:0070198","BP","GO:0070198","protein localization to chromosome, telomeric region","7/107","30/17073",5.6291526654125e-10,1.30912123572459e-08,9.92869802602924e-09,"CCT4/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",7,"15-Topic Analysis","Topic k4"
"GO:0007004","BP","GO:0007004","telomere maintenance via telomerase","9/107","71/17073",5.71349577111165e-10,1.31272728138674e-08,9.9560471648794e-09,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",9,"15-Topic Analysis","Topic k4"
"GO:0002474","BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","12/107","168/17073",6.13094481232224e-10,1.37549550083512e-08,1.04320968075923e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0035567","BP","GO:0035567","non-canonical Wnt signaling pathway","12/107","168/17073",6.13094481232224e-10,1.37549550083512e-08,1.04320968075923e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0045089","BP","GO:0045089","positive regulation of innate immune response","18/107","466/17073",6.31468197182927e-10,1.40024401398586e-08,1.06197956294901e-08,"HSPD1/PSMA3/HMGB1/HSP90B1/PSMB2/PSMB1/PSMB1/PSMC1/XRCC5/PSMC3/C1QBP/UBB/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",18,"15-Topic Analysis","Topic k4"
"GO:0070555","BP","GO:0070555","response to interleukin-1","13/107","211/17073",7.07237528562429e-10,1.55023214594086e-08,1.17573425800941e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/UBB/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0070482","BP","GO:0070482","response to oxygen levels","17/107","412/17073",7.31363103703685e-10,1.57941578434624e-08,1.19786784847611e-08,"PSMA3/HSP90B1/PSMB2/PSMB1/PSMB1/PSMC1/CDK4/CCNB1/PSMC3/UBB/ENO1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",17,"15-Topic Analysis","Topic k4"
"GO:0006278","BP","GO:0006278","RNA-dependent DNA biosynthetic process","9/107","73/17073",7.37115914036789e-10,1.57941578434624e-08,1.19786784847611e-08,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",9,"15-Topic Analysis","Topic k4"
"GO:0048863","BP","GO:0048863","stem cell differentiation","14/107","261/17073",9.21652374616254e-10,1.95287897599244e-08,1.48111153534823e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/XRCC5/PSMC3/HSPA9/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",14,"15-Topic Analysis","Topic k4"
"GO:1900182","BP","GO:1900182","positive regulation of protein localization to nucleus","9/107","76/17073",1.06502273100768e-09,2.23186631651829e-08,1.69270240879647e-08,"CCT4/CCT3/CCT5/CCT2/RAN/CCT8/TPR/TCP1/CDK1",9,"15-Topic Analysis","Topic k4"
"GO:0051052","BP","GO:0051052","regulation of DNA metabolic process","17/107","424/17073",1.13195049044696e-09,2.34633650574169e-08,1.77951942090861e-08,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/HMGB1/KPNA2/NPM1/PCNA/ALYREF/CCT2/CACYBP/CCT8/XRCC5/TCP1/CDK1/STOML2",17,"15-Topic Analysis","Topic k4"
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","9/107","77/17073",1.19974856136218e-09,2.46012957690074e-08,1.8658228899962e-08,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",9,"15-Topic Analysis","Topic k4"
"GO:0000209","BP","GO:0000209","protein polyubiquitination","15/107","321/17073",1.48457686258116e-09,3.01179582653434e-08,2.28422016706217e-08,"UBE2S/PSMA3/UBE2T/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/UBB/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",15,"15-Topic Analysis","Topic k4"
"GO:0010565","BP","GO:0010565","regulation of cellular ketone metabolic process","12/107","182/17073",1.53801364011049e-09,3.08736001230601e-08,2.34152990749232e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0001666","BP","GO:0001666","response to hypoxia","16/107","377/17073",1.62188860761277e-09,3.22181414033078e-08,2.44350323120608e-08,"PSMA3/HSP90B1/PSMB2/PSMB1/PSMB1/PSMC1/CCNB1/PSMC3/UBB/ENO1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",16,"15-Topic Analysis","Topic k4"
"GO:0090090","BP","GO:0090090","negative regulation of canonical Wnt signaling pathway","12/107","187/17073",2.0958772116895e-09,4.12045138421843e-08,3.12505185986042e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0010833","BP","GO:0010833","telomere maintenance via telomere lengthening","9/107","82/17073",2.12367370703329e-09,4.13249567276785e-08,3.13418654507384e-08,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",9,"15-Topic Analysis","Topic k4"
"GO:0032212","BP","GO:0032212","positive regulation of telomere maintenance via telomerase","7/107","36/17073",2.23815286970263e-09,4.31127022477061e-08,3.26977357041085e-08,"CCT4/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",7,"15-Topic Analysis","Topic k4"
"GO:0060828","BP","GO:0060828","regulation of canonical Wnt signaling pathway","14/107","280/17073",2.29099603476936e-09,4.36892943830517e-08,3.31350373870853e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/RUVBL1/RUVBL1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",14,"15-Topic Analysis","Topic k4"
"GO:0042267","BP","GO:0042267","natural killer cell mediated cytotoxicity","10/107","114/17073",2.41171186760373e-09,4.55359854605973e-08,3.45356134037262e-08,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PRDX1",10,"15-Topic Analysis","Topic k4"
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","16/107","389/17073",2.54421768208908e-09,4.75668933308223e-08,3.60759039751331e-08,"PSMA3/HSP90B1/PSMB2/PSMB1/PSMB1/PSMC1/CCNB1/PSMC3/UBB/ENO1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",16,"15-Topic Analysis","Topic k4"
"GO:0070199","BP","GO:0070199","establishment of protein localization to chromosome","6/107","21/17073",2.64404495022921e-09,4.89533370882244e-08,3.71274170834434e-08,"CCT4/CCT3/CCT5/CCT2/CCT8/TCP1",6,"15-Topic Analysis","Topic k4"
"GO:0140056","BP","GO:0140056","organelle localization by membrane tethering","11/107","153/17073",3.08789791356243e-09,5.65187910415816e-08,4.28652437783971e-08,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HSP90AA1/TUBB4B/CDK1",11,"15-Topic Analysis","Topic k4"
"GO:0002228","BP","GO:0002228","natural killer cell mediated immunity","10/107","117/17073",3.11194182452337e-09,5.65187910415816e-08,4.28652437783971e-08,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PRDX1",10,"15-Topic Analysis","Topic k4"
"GO:0050852","BP","GO:0050852","T cell receptor signaling pathway","13/107","245/17073",4.36532370206963e-09,7.85346443381772e-08,5.95626094006323e-08,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/STOML2/PSME2/PSME2/PSMD4/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:1904358","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","7/107","40/17073",4.89701686690182e-09,8.72767398615119e-08,6.61928300553183e-08,"CCT4/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",7,"15-Topic Analysis","Topic k4"
"GO:0022406","BP","GO:0022406","membrane docking","11/107","162/17073",5.64344241567351e-09,9.96485619137906e-08,7.55759247479085e-08,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HSP90AA1/TUBB4B/CDK1",11,"15-Topic Analysis","Topic k4"
"GO:0001906","BP","GO:0001906","cell killing","12/107","209/17073",7.38550969407175e-09,1.2921254116142e-07,9.79979750811645e-08,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HMGN2/HSP90AB1/TUBB4B/PRDX1",12,"15-Topic Analysis","Topic k4"
"GO:0033209","BP","GO:0033209","tumor necrosis factor-mediated signaling pathway","12/107","211/17073",8.21994961683018e-09,1.42504035629956e-07,1.08078571995451e-07,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0006611","BP","GO:0006611","protein export from nucleus","11/107","173/17073",1.12307887333359e-08,1.92946974004248e-07,1.46335739398801e-07,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RBM8A/TPR/ANP32B/HSPA9/SRRM1/SSB",11,"15-Topic Analysis","Topic k4"
"GO:1905330","BP","GO:1905330","regulation of morphogenesis of an epithelium","12/107","218/17073",1.18508367415162e-08,2.01781657732781e-07,1.5303618122973e-07,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0006913","BP","GO:0006913","nucleocytoplasmic transport","14/107","321/17073",1.31178048986892e-08,2.19549487509904e-07,1.66511741141285e-07,"KPNA2/NPM1/ALYREF/DDX39A/RAN/MAGOHB/NUP37/ANP32A/RBM8A/TPR/ANP32B/HSPA9/SRRM1/SSB",14,"15-Topic Analysis","Topic k4"
"GO:0030178","BP","GO:0030178","negative regulation of Wnt signaling pathway","12/107","220/17073",1.31246154043676e-08,2.19549487509904e-07,1.66511741141285e-07,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0051169","BP","GO:0051169","nuclear transport","14/107","324/17073",1.47532083233321e-08,2.44646680631256e-07,1.85546070812433e-07,"KPNA2/NPM1/ALYREF/DDX39A/RAN/MAGOHB/NUP37/ANP32A/RBM8A/TPR/ANP32B/HSPA9/SRRM1/SSB",14,"15-Topic Analysis","Topic k4"
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","14/107","332/17073",2.00596546063405e-08,3.29773804605959e-07,2.50108579211541e-07,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/RUVBL1/RUVBL1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",14,"15-Topic Analysis","Topic k4"
"GO:0051168","BP","GO:0051168","nuclear export","11/107","186/17073",2.38407801688414e-08,3.88584340016928e-07,2.94711938389457e-07,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RBM8A/TPR/ANP32B/HSPA9/SRRM1/SSB",11,"15-Topic Analysis","Topic k4"
"GO:0050851","BP","GO:0050851","antigen receptor-mediated signaling pathway","13/107","287/17073",2.8843051627899e-08,4.66133046223757e-07,3.53526788017245e-07,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/STOML2/PSME2/PSME2/PSMD4/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0000723","BP","GO:0000723","telomere maintenance","10/107","150/17073",3.43854491667044e-08,5.51034046730296e-07,4.17917798806297e-07,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/PCNA/CCT2/CCT8/XRCC5/TCP1",10,"15-Topic Analysis","Topic k4"
"GO:0032200","BP","GO:0032200","telomere organization","10/107","151/17073",3.66336235654314e-08,5.8216933449398e-07,4.41531568235989e-07,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/PCNA/CCT2/CCT8/XRCC5/TCP1",10,"15-Topic Analysis","Topic k4"
"GO:0042180","BP","GO:0042180","cellular ketone metabolic process","12/107","246/17073",4.52919777090865e-08,7.13816541249818e-07,5.41376053695388e-07,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0034502","BP","GO:0034502","protein localization to chromosome","8/107","84/17073",5.36765965870808e-08,8.39026800750517e-07,6.36338599746756e-07,"CCT4/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1/CDK1",8,"15-Topic Analysis","Topic k4"
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway","14/107","362/17073",5.9064137023346e-08,9.15734221979844e-07,6.94515398117907e-07,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/RUVBL1/RUVBL1/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",14,"15-Topic Analysis","Topic k4"
"GO:2000278","BP","GO:2000278","regulation of DNA biosynthetic process","9/107","120/17073",6.22333771732001e-08,9.57089115074941e-07,7.25879968047343e-07,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",9,"15-Topic Analysis","Topic k4"
"GO:0001909","BP","GO:0001909","leukocyte mediated cytotoxicity","10/107","161/17073",6.73322690300411e-08,1.02722109632231e-06,7.79069790713908e-07,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PRDX1",10,"15-Topic Analysis","Topic k4"
"GO:0071426","BP","GO:0071426","ribonucleoprotein complex export from nucleus","9/107","122/17073",7.18409373370409e-08,1.07277529564482e-06,8.13619217959311e-07,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RBM8A/TPR/SRRM1/SSB",9,"15-Topic Analysis","Topic k4"
"GO:0032206","BP","GO:0032206","positive regulation of telomere maintenance","7/107","58/17073",7.20058929431239e-08,1.07277529564482e-06,8.13619217959311e-07,"CCT4/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",7,"15-Topic Analysis","Topic k4"
"GO:0032210","BP","GO:0032210","regulation of telomere maintenance via telomerase","7/107","58/17073",7.20058929431239e-08,1.07277529564482e-06,8.13619217959311e-07,"CCT4/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",7,"15-Topic Analysis","Topic k4"
"GO:1901998","BP","GO:1901998","toxin transport","6/107","35/17073",7.3660780575319e-08,1.08892332214832e-06,8.25866279155351e-07,"CCT4/CCT3/CCT5/CCT2/CCT8/TCP1",6,"15-Topic Analysis","Topic k4"
"GO:1900180","BP","GO:1900180","regulation of protein localization to nucleus","9/107","123/17073",7.71120432664614e-08,1.13117435776263e-06,8.57910505652778e-07,"CCT4/CCT3/CCT5/CCT2/RAN/CCT8/TPR/TCP1/CDK1",9,"15-Topic Analysis","Topic k4"
"GO:0071166","BP","GO:0071166","ribonucleoprotein complex localization","9/107","124/17073",8.27172387447639e-08,1.20413568157454e-06,9.13246171436766e-07,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RBM8A/TPR/SRRM1/SSB",9,"15-Topic Analysis","Topic k4"
"GO:0006405","BP","GO:0006405","RNA export from nucleus","9/107","128/17073",1.08847252315256e-07,1.57251295579692e-06,1.19263257321501e-06,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RBM8A/TPR/SRRM1/SSB",9,"15-Topic Analysis","Topic k4"
"GO:0002449","BP","GO:0002449","lymphocyte mediated immunity","13/107","323/17073",1.14800421799912e-07,1.63376421173456e-06,1.23908703498098e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/HSPD1/HMGB1/TUBB4B/C1QBP/PRDX1",13,"15-Topic Analysis","Topic k4"
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","13/107","323/17073",1.14800421799912e-07,1.63376421173456e-06,1.23908703498098e-06,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/KIF23/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","13/107","325/17073",1.23300971665606e-07,1.74174039234304e-06,1.3209788309438e-06,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/KIF23/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0002429","BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","15/107","448/17073",1.2634307489309e-07,1.77159002809649e-06,1.3436175302098e-06,"HSP90AA1/HSP90AB1/PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/STOML2/PSME2/PSME2/PSMD4/PSMD6",15,"15-Topic Analysis","Topic k4"
"GO:1904356","BP","GO:1904356","regulation of telomere maintenance via telomere lengthening","7/107","65/17073",1.60842362346354e-07,2.23887872258757e-06,1.69802079034875e-06,"CCT4/CCT3/CCT5/CCT2/CCT8/XRCC5/TCP1",7,"15-Topic Analysis","Topic k4"
"GO:0051973","BP","GO:0051973","positive regulation of telomerase activity","6/107","40/17073",1.69824273264849e-07,2.34677455881208e-06,1.77985165115105e-06,"HSP90AA1/CCT4/HSP90AB1/CCT2/XRCC5/TCP1",6,"15-Topic Analysis","Topic k4"
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen","13/107","335/17073",1.74905232702394e-07,2.39959912779471e-06,1.81991510589238e-06,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/KIF23/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:2000027","BP","GO:2000027","regulation of animal organ morphogenesis","12/107","283/17073",2.08303162947111e-07,2.83738665528672e-06,2.15194395405512e-06,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0007339","BP","GO:0007339","binding of sperm to zona pellucida","6/107","42/17073",2.29749199284531e-07,3.10731718464965e-06,2.35666591875286e-06,"CCT4/CCT3/CCT5/CCT2/CCT8/TCP1",6,"15-Topic Analysis","Topic k4"
"GO:0015931","BP","GO:0015931","nucleobase-containing compound transport","11/107","236/17073",2.69310933449111e-07,3.6167320428694e-06,2.74301869947426e-06,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RTRAF/RBM8A/SLC25A5/TPR/SRRM1/SSB",11,"15-Topic Analysis","Topic k4"
"GO:0050657","BP","GO:0050657","nucleic acid transport","10/107","190/17073",3.17246140247792e-07,4.17233372036234e-06,3.16440070199975e-06,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RTRAF/RBM8A/TPR/SRRM1/SSB",10,"15-Topic Analysis","Topic k4"
"GO:0050658","BP","GO:0050658","RNA transport","10/107","190/17073",3.17246140247792e-07,4.17233372036234e-06,3.16440070199975e-06,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RTRAF/RBM8A/TPR/SRRM1/SSB",10,"15-Topic Analysis","Topic k4"
"GO:00508211","BP","GO:0050821","protein stabilization","10/107","190/17073",3.17246140247792e-07,4.17233372036234e-06,3.16440070199975e-06,"HSP90AA1/CCT4/HSP90AB1/CCT3/CCT5/HSPD1/PHB/CCT2/CCT8/TCP1",10,"15-Topic Analysis","Topic k4"
"GO:0051236","BP","GO:0051236","establishment of RNA localization","10/107","193/17073",3.66714609920688e-07,4.78989562410104e-06,3.63277486684229e-06,"ALYREF/DDX39A/RAN/MAGOHB/NUP37/RTRAF/RBM8A/TPR/SRRM1/SSB",10,"15-Topic Analysis","Topic k4"
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process","13/107","359/17073",3.8589093277693e-07,5.00608169255514e-06,3.79673570809525e-06,"PSMA3/PHGDH/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0002768","BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","15/107","497/17073",4.76987936000576e-07,6.14605401319661e-06,4.66131880558173e-06,"HSP90AA1/HSP90AB1/PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/STOML2/PSME2/PSME2/PSMD4/PSMD6",15,"15-Topic Analysis","Topic k4"
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","15/107","498/17073",4.8927614525685e-07,6.26207791278398e-06,4.74931418991814e-06,"PSMA3/HMGB1/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PRMT1/HSPA9/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",15,"15-Topic Analysis","Topic k4"
"GO:0019882","BP","GO:0019882","antigen processing and presentation","13/107","370/17073",5.43265679819375e-07,6.90671767610365e-06,5.23822487067945e-06,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/KIF23/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0071356","BP","GO:0071356","cellular response to tumor necrosis factor","12/107","311/17073",5.71115209533998e-07,7.21269340782341e-06,5.47028440501718e-06,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0051972","BP","GO:0051972","regulation of telomerase activity","6/107","54/17073",1.06434185924909e-06,1.33532889841317e-05,1.01274633975641e-05,"HSP90AA1/CCT4/HSP90AB1/CCT2/XRCC5/TCP1",6,"15-Topic Analysis","Topic k4"
"GO:0043687","BP","GO:0043687","post-translational protein modification","13/107","395/17073",1.13208384145669e-06,1.41103521938425e-05,1.07016387902407e-05,"PSMA3/HSP90B1/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",13,"15-Topic Analysis","Topic k4"
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor","12/107","335/17073",1.24985857195698e-06,1.54771447839089e-05,1.17382479690287e-05,"PSMA3/PSMB2/PSMB1/PSMB1/PSMC1/PSMC3/PSMC4/PSMC4/PSME2/PSME2/PSMD4/PSMD6",12,"15-Topic Analysis","Topic k4"
"GO:0044766","BP","GO:0044766","multi-organism transport","7/107","88/17073",1.30347748116193e-06,1.59341766447167e-05,1.20848721937685e-05,"KPNA2/ALYREF/RAN/NUP37/TPR/TCP1/UBB",7,"15-Topic Analysis","Topic k4"
"GO:1902579","BP","GO:1902579","multi-organism localization","7/107","88/17073",1.30347748116193e-06,1.59341766447167e-05,1.20848721937685e-05,"KPNA2/ALYREF/RAN/NUP37/TPR/TCP1/UBB",7,"15-Topic Analysis","Topic k4"
"GO:0035036","BP","GO:0035036","sperm-egg recognition","6/107","56/17073",1.32452800849536e-06,1.60542892522309e-05,1.21759685549446e-05,"CCT4/CCT3/CCT5/CCT2/CCT8/TCP1",6,"15-Topic Analysis","Topic k4"
