"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0000070","BP","GO:0000070","mitotic sister chromatid segregation","6/103","138/17073",0.00018806735318504,0.00402652203169171,0.00337531407558414,"DLGAP5/RAN/USP44/CDC20/CENPF/MAD2L1",6,"3-Topic Analysis","Topic k3"
"GO:0071826","BP","GO:0071826","ribonucleoprotein complex subunit organization","7/103","201/17073",0.000215474184381767,0.00456762602734024,0.00382890551715387,"NPM1/RPL11/HSP90AB1/RPS23/PSIP1/C1QBP/SNRPD1",7,"3-Topic Analysis","Topic k3"
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","10/103","420/17073",0.000224237980929755,0.0047067991879471,0.00394557025268557,"BIRC5/SOX2/WFDC2/HSPD1/HMGB1/RPS3/PTTG1/HSPE1/SFRP2/NODAL",10,"3-Topic Analysis","Topic k3"
"GO:0006323","BP","GO:0006323","DNA packaging","6/103","143/17073",0.00022815475363457,0.00474251774302538,0.00397551205873216,"HMGA1/SET/NPM1/NASP/TOP2A/CENPV",6,"3-Topic Analysis","Topic k3"
"GO:1903321","BP","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","5/103","92/17073",0.000235158132162179,0.00484109193230024,0.00405814387992424,"RPL11/RPS7/USP44/RPS3/MAD2L1",5,"3-Topic Analysis","Topic k3"
"GO:0051784","BP","GO:0051784","negative regulation of nuclear division","4/103","52/17073",0.000270763446067833,0.00551687497356902,0.00462463277363514,"USP44/CDC20/CENPF/MAD2L1",4,"3-Topic Analysis","Topic k3"
"GO:0014020","BP","GO:0014020","primary neural tube formation","5/103","95/17073",0.000273138135076281,0.00551687497356902,0.00462463277363514,"TRIM71/RPS7/SFRP1/SFRP2/NODAL",5,"3-Topic Analysis","Topic k3"
"GO:0006338","BP","GO:0006338","chromatin remodeling","6/103","149/17073",0.000284834688244572,0.00569935577132363,0.00477760101777663,"HMGA1/CECR2/NPM1/NASP/PTMA/CENPV",6,"3-Topic Analysis","Topic k3"
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","7/103","213/17073",0.000306731502553904,0.00608066802748063,0.00509724378025737,"SOX2/HSPD1/HMGB1/RPS3/HSPE1/SFRP2/NODAL",7,"3-Topic Analysis","Topic k3"
"GO:0032069","BP","GO:0032069","regulation of nuclease activity","3/103","23/17073",0.000345913845283818,0.00665594624361076,0.00557948245795439,"NPM1/HMGB1/RPS3",3,"3-Topic Analysis","Topic k3"
"GO:2000637","BP","GO:2000637","positive regulation of gene silencing by miRNA","3/103","23/17073",0.000345913845283818,0.00665594624361076,0.00557948245795439,"LIN28A/TRIM71/MYCN",3,"3-Topic Analysis","Topic k3"
"GO:0031145","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","5/103","100/17073",0.000346576487410874,0.00665594624361076,0.00557948245795439,"UBE2C/RPS27A/CDC20/PTTG1/MAD2L1",5,"3-Topic Analysis","Topic k3"
"GO:0001701","BP","GO:0001701","in utero embryonic development","9/103","363/17073",0.000348185884766186,0.00665594624361076,0.00557948245795439,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/NASP/NODAL",9,"3-Topic Analysis","Topic k3"
"GO:0031497","BP","GO:0031497","chromatin assembly","5/103","101/17073",0.00036289844823931,0.00687580157239258,0.0057637806636984,"HMGA1/SET/NPM1/NASP/CENPV",5,"3-Topic Analysis","Topic k3"
"GO:0032092","BP","GO:0032092","positive regulation of protein binding","5/103","102/17073",0.000379795346629213,0.00713282313274689,0.00597923421978586,"RPL11/RAN/ADD2/HSP90AB1/APOE",5,"3-Topic Analysis","Topic k3"
"GO:0033119","BP","GO:0033119","negative regulation of RNA splicing","3/103","24/17073",0.000393601868774702,0.00726466897453997,0.00608975668113309,"SRSF7/RPS13/C1QBP",3,"3-Topic Analysis","Topic k3"
"GO:0060148","BP","GO:0060148","positive regulation of posttranscriptional gene silencing","3/103","24/17073",0.000393601868774702,0.00726466897453997,0.00608975668113309,"LIN28A/TRIM71/MYCN",3,"3-Topic Analysis","Topic k3"
"GO:0001841","BP","GO:0001841","neural tube formation","5/103","103/17073",0.00039728035971056,0.00726989102684025,0.00609413417279807,"TRIM71/RPS7/SFRP1/SFRP2/NODAL",5,"3-Topic Analysis","Topic k3"
"GO:0000819","BP","GO:0000819","sister chromatid segregation","6/103","164/17073",0.000475452331641053,0.00862663933935164,0.00723145607000887,"DLGAP5/RAN/USP44/CDC20/CENPF/MAD2L1",6,"3-Topic Analysis","Topic k3"
"GO:0022626","CC","GO:0022626","cytosolic ribosome","12/102","112/17712",1.87911502708611e-12,4.17163536013117e-10,3.54064831419383e-10,"RPS27A/RPL12/RPL11/RPS7/RPL8/RPSA/RPS3/RPS24/RPS3A/RPS23/RPL15/RPS13",12,"3-Topic Analysis","Topic k3"
"GO:0022627","CC","GO:0022627","cytosolic small ribosomal subunit","8/102","55/17712",8.91343485359955e-10,9.8939126874955e-08,8.39739388839116e-08,"RPS27A/RPS7/RPSA/RPS3/RPS24/RPS3A/RPS23/RPS13",8,"3-Topic Analysis","Topic k3"
"GO:0044391","CC","GO:0044391","ribosomal subunit","12/102","198/17712",1.52945958516809e-09,1.13180009302439e-07,9.60607949982765e-08,"RPS27A/RPL12/RPL11/RPS7/RPL8/RPSA/RPS3/RPS24/RPS3A/RPS23/RPL15/RPS13",12,"3-Topic Analysis","Topic k3"
"GO:0044445","CC","GO:0044445","cytosolic part","12/102","240/17712",1.34012919818404e-08,6.83333046143955e-07,5.79974467803547e-07,"RPS27A/RPL12/RPL11/RPS7/RPL8/RPSA/RPS3/RPS24/RPS3A/RPS23/RPL15/RPS13",12,"3-Topic Analysis","Topic k3"
"GO:0005840","CC","GO:0005840","ribosome","12/102","243/17712",1.53903839221612e-08,6.83333046143955e-07,5.79974467803547e-07,"RPS27A/RPL12/RPL11/RPS7/RPL8/RPSA/RPS3/RPS24/RPS3A/RPS23/RPL15/RPS13",12,"3-Topic Analysis","Topic k3"
"GO:0015935","CC","GO:0015935","small ribosomal subunit","8/102","91/17712",5.24795775061967e-08,1.94174436772928e-06,1.64804287256302e-06,"RPS27A/RPS7/RPSA/RPS3/RPS24/RPS3A/RPS23/RPS13",8,"3-Topic Analysis","Topic k3"
"GO:0000793","CC","GO:0000793","condensed chromosome","9/102","207/17712",3.06190549907734e-06,9.71061458278814e-05,8.24182081706533e-05,"BIRC5/MKI67/SPC25/SPC25/HMGB1/TOP2A/CENPF/CENPV/MAD2L1",9,"3-Topic Analysis","Topic k3"
"GO:0005844","CC","GO:0005844","polysome","5/102","61/17712",2.64318851002867e-05,0.000733484811532957,0.000622540451704122,"LIN28A/RPL11/RPL8/RPS3/RPS23",5,"3-Topic Analysis","Topic k3"
"GO:0000777","CC","GO:0000777","condensed chromosome kinetochore","6/102","109/17712",3.94389036202822e-05,0.000972826289300294,0.000825679970529885,"BIRC5/SPC25/SPC25/CENPF/CENPV/MAD2L1",6,"3-Topic Analysis","Topic k3"
"GO:0000779","CC","GO:0000779","condensed chromosome, centromeric region","6/102","119/17712",6.45245059364662e-05,0.00143244403178955,0.00121577753290815,"BIRC5/SPC25/SPC25/CENPF/CENPV/MAD2L1",6,"3-Topic Analysis","Topic k3"
"GO:0000776","CC","GO:0000776","kinetochore","6/102","142/17712",0.000171035314262693,0.0034518036151198,0.00292969581368631,"BIRC5/SPC25/SPC25/CENPF/CENPV/MAD2L1",6,"3-Topic Analysis","Topic k3"
"GO:0022625","CC","GO:0022625","cytosolic large ribosomal subunit","4/102","53/17712",0.000244420590741888,0.00452178092872493,0.00383783208270158,"RPL12/RPL11/RPL8/RPL15",4,"3-Topic Analysis","Topic k3"
"GO:0035198","MF","GO:0035198","miRNA binding","10/103","36/17050",9.23416811837604e-15,2.58556707314529e-12,2.24536087931038e-12,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/LIN28A/SOX2/TRIM71",10,"3-Topic Analysis","Topic k3"
"GO:0061980","MF","GO:0061980","regulatory RNA binding","10/103","42/17050",5.18827347239629e-14,7.2635828613548e-12,6.30784827433443e-12,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/LIN28A/SOX2/TRIM71",10,"3-Topic Analysis","Topic k3"
"GO:0003735","MF","GO:0003735","structural constituent of ribosome","10/103","129/17050",5.62301017237218e-09,5.24814282754737e-07,4.55759771865956e-07,"RPS27A/RPL12/RPL11/RPS7/RPL8/RPS3/RPS24/RPS3A/RPS23/RPL15",10,"3-Topic Analysis","Topic k3"
"GO:0044389","MF","GO:0044389","ubiquitin-like protein ligase binding","11/103","333/17050",5.38267010088416e-06,0.000376786907061891,0.000327209682448484,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/UBE2C/RPL11/HSPD1/HSP90AB1",11,"3-Topic Analysis","Topic k3"
"GO:0031625","MF","GO:0031625","ubiquitin protein ligase binding","10/103","318/17050",2.25254477501821e-05,0.0012614250740102,0.0010954480905878,"POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/POU5F1/RPL11/HSPD1/HSP90AB1",10,"3-Topic Analysis","Topic k3"
"GO:0003729","MF","GO:0003729","mRNA binding","7/103","174/17050",8.88740327439649e-05,0.00414745486138503,0.00360173711646595,"LIN28A/RPS7/RPS3/ESRP1/RPS3A/RPS13/C1QBP",7,"3-Topic Analysis","Topic k3"
"GO:0003012","BP","GO:0003012","muscle system process","22/108","429/17073",2.4849232044855e-14,6.01754996418511e-11,4.26958346193287e-11,"RGS4/CALD1/TPM1/TPM2/CCN2/MYL12A/ACTG2/MYL9/MYL6/VIM/IGFBP5/CSRP3/CRYAB/MYL12B/CAV1/CALM2/MYOZ2/ACTA2/LMNA/OXTR/F2R/EDN1",22,"3-Topic Analysis","Topic k1"
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","20/108","346/17073",4.593549590981e-14,6.01754996418511e-11,4.26958346193287e-11,"COL8A1/FN1/CCN2/LGALS1/SERPINE1/POSTN/ITGB1/TNFRSF12A/THBS1/GREM1/GREM1/GREM1/ARPC2/ACTN1/CDK6/CDKN2A/EDIL3/ITGA3/CCN1/CCDC80",20,"3-Topic Analysis","Topic k1"
"GO:0030198","BP","GO:0030198","extracellular matrix organization","20/108","371/17073",1.70015587917377e-13,1.21328777702559e-10,8.60854244366084e-11,"COL8A1/BGN/MMP1/FN1/CCN2/FOXC2/SERPINE1/TTR/HAPLN1/ITGB1/THBS1/TGFB2/ELN/GREM1/GREM1/GREM1/ITGA3/LOXL2/CCN1/CCDC80",20,"3-Topic Analysis","Topic k1"
"GO:0010810","BP","GO:0010810","regulation of cell-substrate adhesion","16/108","204/17073",1.8523477511841e-13,1.21328777702559e-10,8.60854244366084e-11,"COL8A1/FN1/LGALS1/SERPINE1/POSTN/THBS1/GREM1/GREM1/GREM1/ARPC2/CDK6/CDKN2A/EDIL3/ITGA3/CCN1/CCDC80",16,"3-Topic Analysis","Topic k1"
"GO:0043062","BP","GO:0043062","extracellular structure organization","20/108","430/17073",2.60353660952779e-12,1.36425318339256e-09,9.67967505773911e-10,"COL8A1/BGN/MMP1/FN1/CCN2/FOXC2/SERPINE1/TTR/HAPLN1/ITGB1/THBS1/TGFB2/ELN/GREM1/GREM1/GREM1/ITGA3/LOXL2/CCN1/CCDC80",20,"3-Topic Analysis","Topic k1"
"GO:0006936","BP","GO:0006936","muscle contraction","18/108","336/17073",3.48551264212552e-12,1.49263885724455e-09,1.05905995254876e-09,"CALD1/TPM1/TPM2/CCN2/MYL12A/ACTG2/MYL9/MYL6/VIM/CSRP3/CRYAB/MYL12B/CAV1/CALM2/ACTA2/OXTR/F2R/EDN1",18,"3-Topic Analysis","Topic k1"
"GO:0001525","BP","GO:0001525","angiogenesis","21/108","495/17073",3.98796641248543e-12,1.49263885724455e-09,1.05905995254876e-09,"COL8A1/FN1/CCN2/FOXC2/SERPINE1/ANXA2/ITGB1/PKM/TNFRSF12A/THBS1/TGFB2/CAV1/THBS2/GREM1/GREM1/GREM1/ANXA1/NPPB/LOXL2/EDN1/CCN1",21,"3-Topic Analysis","Topic k1"
"GO:0060537","BP","GO:0060537","muscle tissue development","17/108","385/17073",3.00797214690735e-10,9.85110878112156e-08,6.98957738347154e-08,"RGS4/TPM1/FOXC2/ANKRD1/MYL6/IGFBP5/CSRP3/ITGB1/TGFB2/CAV1/MYOZ2/ELN/GREM1/GREM1/GREM1/LMNA/EDN1",17,"3-Topic Analysis","Topic k1"
"GO:0014706","BP","GO:0014706","striated muscle tissue development","16/108","371/17073",1.48112228948817e-09,4.31171155384334e-07,3.05925375817089e-07,"RGS4/TPM1/FOXC2/ANKRD1/MYL6/CSRP3/ITGB1/TGFB2/CAV1/MYOZ2/ELN/GREM1/GREM1/GREM1/LMNA/EDN1",16,"3-Topic Analysis","Topic k1"
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","13/108","232/17073",2.53396630883941e-09,6.63899172915926e-07,4.71051000148463e-07,"FN1/CCN2/SERPINE1/POSTN/ITGB1/THBS1/GREM1/GREM1/GREM1/ACTN1/CDK6/CDKN2A/ITGA3",13,"3-Topic Analysis","Topic k1"
"GO:0007517","BP","GO:0007517","muscle organ development","16/108","399/17073",4.20338799485501e-09,1.00117059513819e-06,7.10352459226215e-07,"TAGLN/RGS4/TPM1/FOXC2/ANKRD1/MYL6/CSRP3/CRYAB/TGFB2/CAV1/MYOZ2/ELN/GREM1/GREM1/GREM1/EDN1",16,"3-Topic Analysis","Topic k1"
"GO:0090130","BP","GO:0090130","tissue migration","14/108","297/17073",5.52462891254739e-09,1.20621064590618e-06,8.5583286487357e-07,"FOXC2/ACTG2/ITGB1/TMSB4X/THBS1/TGFB2/ACTA2/GREM1/GREM1/GREM1/ANXA1/ITGA3/LOXL2/EDN1",14,"3-Topic Analysis","Topic k1"
"GO:0048738","BP","GO:0048738","cardiac muscle tissue development","12/108","206/17073",6.98674952203291e-09,1.4080987498251e-06,9.99076895215395e-07,"RGS4/TPM1/FOXC2/ANKRD1/CSRP3/ITGB1/TGFB2/GREM1/GREM1/GREM1/LMNA/EDN1",12,"3-Topic Analysis","Topic k1"
"GO:0016049","BP","GO:0016049","cell growth","17/108","496/17073",1.36895665295903e-08,2.56190459339476e-06,1.81772740535763e-06,"IGFBP7/RGS4/FN1/POSTN/IGFBP5/CRYAB/INHBA/ITGB1/MAP1B/TNFRSF12A/TGFB2/GREM1/GREM1/GREM1/CDKN2A/NPPB/EDN1",17,"3-Topic Analysis","Topic k1"
"GO:0002040","BP","GO:0002040","sprouting angiogenesis","9/108","110/17073",3.15815686854629e-08,5.51624733039419e-06,3.91389826656334e-06,"FOXC2/ITGB1/PKM/THBS1/GREM1/GREM1/GREM1/ANXA1/LOXL2",9,"3-Topic Analysis","Topic k1"
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","13/108","293/17073",4.12035337803458e-08,6.74707865653163e-06,4.78720004316387e-06,"FOXC2/SERPINE1/ITGB1/PKM/TNFRSF12A/THBS1/TGFB2/THBS2/GREM1/GREM1/GREM1/ANXA1/NPPB",13,"3-Topic Analysis","Topic k1"
"GO:0002042","BP","GO:0002042","cell migration involved in sprouting angiogenesis","7/108","57/17073",6.78774545135202e-08,1.04611135779661e-05,7.42238914370753e-06,"FOXC2/ITGB1/THBS1/GREM1/GREM1/GREM1/ANXA1",7,"3-Topic Analysis","Topic k1"
"GO:0030335","BP","GO:0030335","positive regulation of cell migration","16/108","495/17073",8.55513820751118e-08,1.19637365824704e-05,8.48853306735346e-06,"FN1/FOXC2/SERPINE1/POSTN/IGFBP5/RHOC/ITGB1/TMSB4X/THBS1/TGFB2/CAV1/ANXA1/ITGA3/F2R/EDN1/CCN1",16,"3-Topic Analysis","Topic k1"
"GO:0001558","BP","GO:0001558","regulation of cell growth","15/108","431/17073",8.67599217812741e-08,1.19637365824704e-05,8.48853306735346e-06,"IGFBP7/RGS4/FN1/IGFBP5/CRYAB/INHBA/MAP1B/TNFRSF12A/TGFB2/GREM1/GREM1/GREM1/CDKN2A/NPPB/EDN1",15,"3-Topic Analysis","Topic k1"
"GO:0051146","BP","GO:0051146","striated muscle cell differentiation","12/108","261/17073",9.61472047263948e-08,1.25952838191577e-05,8.93662966035859e-06,"RGS4/TPM1/ANKRD1/IGFBP5/CSRP3/ITGB1/MYOZ2/GREM1/GREM1/GREM1/LMNA/EDN1",12,"3-Topic Analysis","Topic k1"
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","14/108","376/17073",1.06293854607165e-07,1.32614237652749e-05,9.40927053815811e-06,"FN1/FOXC2/ITGB1/TMSB4X/THBS1/TGFB2/GREM1/GREM1/GREM1/ANXA1/ITGA3/LOXL2/EDN1/ARHGDIB",14,"3-Topic Analysis","Topic k1"
"GO:1901342","BP","GO:1901342","regulation of vasculature development","13/108","325/17073",1.37803141419118e-07,1.64111013871859e-05,1.16440357773284e-05,"FOXC2/SERPINE1/ITGB1/PKM/TNFRSF12A/THBS1/TGFB2/THBS2/GREM1/GREM1/GREM1/ANXA1/NPPB",13,"3-Topic Analysis","Topic k1"
"GO:00457851","BP","GO:0045785","positive regulation of cell adhesion","15/108","456/17073",1.79952617537524e-07,1.99991610851281e-05,1.41898426984075e-05,"COL8A1/TPM1/FN1/FOXC2/LGALS1/IGFBP2/TGFB2/CAV1/ARPC2/ANXA1/CDK6/EDIL3/ITGA3/CCN1/CCDC80",15,"3-Topic Analysis","Topic k1"
"GO:0002576","BP","GO:0002576","platelet degranulation","9/108","135/17073",1.86509401721055e-07,1.99991610851281e-05,1.41898426984075e-05,"SRGN/FN1/SERPINE1/TAGLN2/TMSB4X/THBS1/TGFB2/ACTN1/ANXA5",9,"3-Topic Analysis","Topic k1"
"GO:1903524","BP","GO:1903524","positive regulation of blood circulation","7/108","66/17073",1.90831689743589e-07,1.99991610851281e-05,1.41898426984075e-05,"RGS4/TPM1/CCN2/TGFB2/CAV1/F2R/EDN1",7,"3-Topic Analysis","Topic k1"
"GO:0061041","BP","GO:0061041","regulation of wound healing","9/108","137/17073",2.11544185726427e-07,2.05712750556001e-05,1.45957700876616e-05,"FOXC2/SERPINE1/TNFRSF12A/THBS1/CAV1/ANXA1/PLAT/F2R/EDN1",9,"3-Topic Analysis","Topic k1"
"GO:0061035","BP","GO:0061035","regulation of cartilage development","7/108","67/17073",2.1199405591649e-07,2.05712750556001e-05,1.45957700876616e-05,"CCN2/GREM1/GREM1/GREM1/LOXL2/EFEMP1/CCN1",7,"3-Topic Analysis","Topic k1"
"GO:0035051","BP","GO:0035051","cardiocyte differentiation","9/108","141/17073",2.70503684138707e-07,2.51810564708602e-05,1.78665109391479e-05,"RGS4/CSRP3/ITGB1/TGFB2/GREM1/GREM1/GREM1/LMNA/EDN1",9,"3-Topic Analysis","Topic k1"
"GO:0010631","BP","GO:0010631","epithelial cell migration","12/108","288/17073",2.78721617425552e-07,2.51810564708602e-05,1.78665109391479e-05,"FOXC2/ITGB1/TMSB4X/THBS1/TGFB2/GREM1/GREM1/GREM1/ANXA1/ITGA3/LOXL2/EDN1",12,"3-Topic Analysis","Topic k1"
"GO:0090257","BP","GO:0090257","regulation of muscle system process","11/108","237/17073",3.09035212462601e-07,2.63237848119497e-05,1.86773017187237e-05,"RGS4/TPM1/CCN2/MYL9/IGFBP5/CAV1/CALM2/LMNA/OXTR/F2R/EDN1",11,"3-Topic Analysis","Topic k1"
"GO:0090132","BP","GO:0090132","epithelium migration","12/108","291/17073",3.11464629454367e-07,2.63237848119497e-05,1.86773017187237e-05,"FOXC2/ITGB1/TMSB4X/THBS1/TGFB2/GREM1/GREM1/GREM1/ANXA1/ITGA3/LOXL2/EDN1",12,"3-Topic Analysis","Topic k1"
"GO:0014065","BP","GO:0014065","phosphatidylinositol 3-kinase signaling","9/108","151/17073",4.84071911365131e-07,3.96333877430201e-05,2.81207564299612e-05,"TGFB2/IER3/IER3/IER3/IER3/IER3/IER3/F2R/EDN1",9,"3-Topic Analysis","Topic k1"
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","8/108","111/17073",5.07988461848972e-07,4.03312051528578e-05,2.86158731618911e-05,"COL8A1/FN1/ARPC2/CDK6/EDIL3/ITGA3/CCN1/CCDC80",8,"3-Topic Analysis","Topic k1"
"GO:0055007","BP","GO:0055007","cardiac muscle cell differentiation","8/108","112/17073",5.44219722870788e-07,4.12343197647284e-05,2.92566527539214e-05,"RGS4/CSRP3/ITGB1/GREM1/GREM1/GREM1/LMNA/EDN1",8,"3-Topic Analysis","Topic k1"
"GO:0032330","BP","GO:0032330","regulation of chondrocyte differentiation","6/108","48/17073",5.50840149528815e-07,4.12343197647284e-05,2.92566527539214e-05,"CCN2/GREM1/GREM1/GREM1/LOXL2/EFEMP1",6,"3-Topic Analysis","Topic k1"
"GO:0030239","BP","GO:0030239","myofibril assembly","6/108","50/17073",7.06026122988192e-07,5.13830122841406e-05,3.6457372315706e-05,"TPM1/ANKRD1/CSRP3/ITGB1/MYOZ2/EDN1",6,"3-Topic Analysis","Topic k1"
"GO:0001952","BP","GO:0001952","regulation of cell-matrix adhesion","8/108","118/17073",8.11474415536733e-07,5.59490254922695e-05,3.9697058665869e-05,"SERPINE1/POSTN/THBS1/GREM1/GREM1/GREM1/CDK6/CDKN2A",8,"3-Topic Analysis","Topic k1"
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration","8/108","118/17073",8.11474415536733e-07,5.59490254922695e-05,3.9697058665869e-05,"FOXC2/ITGB1/TMSB4X/THBS1/GREM1/GREM1/GREM1/ANXA1",8,"3-Topic Analysis","Topic k1"
"GO:0043542","BP","GO:0043542","endothelial cell migration","10/108","210/17073",8.68312781696197e-07,5.83328073857445e-05,4.13884041153977e-05,"FOXC2/ITGB1/TMSB4X/THBS1/GREM1/GREM1/GREM1/ANXA1/LOXL2/EDN1",10,"3-Topic Analysis","Topic k1"
"GO:0048771","BP","GO:0048771","tissue remodeling","9/108","163/17073",9.21398121731959e-07,5.9829315682497e-05,4.24502095200039e-05,"BGN/FOXC2/IGFBP5/CAV1/GREM1/GREM1/GREM1/ANXA1/F2R",9,"3-Topic Analysis","Topic k1"
"GO:0031032","BP","GO:0031032","actomyosin structure organization","9/108","164/17073",9.6981129070829e-07,5.9829315682497e-05,4.24502095200039e-05,"TPM1/CCN2/ANKRD1/CSRP3/RHOC/ITGB1/MYOZ2/ELN/EDN1",9,"3-Topic Analysis","Topic k1"
"GO:1903034","BP","GO:1903034","regulation of response to wounding","9/108","165/17073",1.02040919743704e-06,5.9829315682497e-05,4.24502095200039e-05,"FOXC2/SERPINE1/TNFRSF12A/THBS1/CAV1/ANXA1/PLAT/F2R/EDN1",9,"3-Topic Analysis","Topic k1"
"GO:0090066","BP","GO:0090066","regulation of anatomical structure size","14/108","454/17073",1.0338569086337e-06,5.9829315682497e-05,4.24502095200039e-05,"FN1/FOXC2/DSTN/ARPC5/MAP1B/TNFRSF12A/TMSB4X/CAV1/ELN/ACTA2/ARPC2/NPPB/F2R/EDN1",14,"3-Topic Analysis","Topic k1"
"GO:0045926","BP","GO:0045926","negative regulation of growth","11/108","268/17073",1.04394670580549e-06,5.9829315682497e-05,4.24502095200039e-05,"RGS4/IGFBP5/CRYAB/MT2A/INHBA/TGFB2/GREM1/GREM1/GREM1/CDKN2A/NPPB",11,"3-Topic Analysis","Topic k1"
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","13/108","389/17073",1.06261701775052e-06,5.9829315682497e-05,4.24502095200039e-05,"CCN2/ANKRD1/POSTN/CRYAB/PKM/THBS1/TGFB2/CAV1/LMNA/OXTR/PLAT/LOXL2/EDN1",13,"3-Topic Analysis","Topic k1"
"GO:0007178","BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","12/108","327/17073",1.072752865141e-06,5.9829315682497e-05,4.24502095200039e-05,"VIM/INHBA/DKK3/THBS1/FSTL1/TGFB2/CAV1/GREM1/GREM1/GREM1/ITGA3/CCN1",12,"3-Topic Analysis","Topic k1"
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","9/108","166/17073",1.07327398361731e-06,5.9829315682497e-05,4.24502095200039e-05,"FOXC2/SERPINE1/ITGB1/PKM/THBS1/GREM1/GREM1/GREM1/ANXA1",9,"3-Topic Analysis","Topic k1"
"GO:1902903","BP","GO:1902903","regulation of supramolecular fiber organization","12/108","329/17073",1.1435956005695e-06,6.24212598644185e-05,4.42892506711784e-05,"RGS4/TPM1/CCN2/CRYAB/DSTN/RHOC/ARPC5/MAP1B/TMSB4X/ELN/ARPC2/EDN1",12,"3-Topic Analysis","Topic k1"
"GO:0042692","BP","GO:0042692","muscle cell differentiation","12/108","339/17073",1.56384495102369e-06,8.36178320751441e-05,5.93286827821231e-05,"RGS4/TPM1/ANKRD1/IGFBP5/CSRP3/ITGB1/MYOZ2/GREM1/GREM1/GREM1/LMNA/EDN1",12,"3-Topic Analysis","Topic k1"
"GO:0014066","BP","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","8/108","129/17073",1.59660254432679e-06,8.36619733227238e-05,5.93600019638128e-05,"TGFB2/IER3/IER3/IER3/IER3/IER3/IER3/F2R",8,"3-Topic Analysis","Topic k1"
"GO:0048015","BP","GO:0048015","phosphatidylinositol-mediated signaling","9/108","175/17073",1.66587527041185e-06,8.55802589897851e-05,6.07210676480356e-05,"TGFB2/IER3/IER3/IER3/IER3/IER3/IER3/F2R/EDN1",9,"3-Topic Analysis","Topic k1"
"GO:0007015","BP","GO:0007015","actin filament organization","12/108","344/17073",1.82128214345247e-06,9.17646003047207e-05,6.51089932254467e-05,"RGS4/TPM1/CCN2/TMSB10/DSTN/RHOC/ARPC5/TMSB4X/ELN/ARPC2/ACTN1/MICAL2",12,"3-Topic Analysis","Topic k1"
"GO:0032970","BP","GO:0032970","regulation of actin filament-based process","12/108","345/17073",1.87705182450786e-06,9.27901090605774e-05,6.58366141426194e-05,"RGS4/TPM1/CCN2/DSTN/RHOC/ARPC5/TMSB4X/CAV1/ELN/ARPC2/EDN1/ARHGDIB",12,"3-Topic Analysis","Topic k1"
"GO:0048017","BP","GO:0048017","inositol lipid-mediated signaling","9/108","178/17073",1.91787382906177e-06,9.30523968915157e-05,6.60227131018147e-05,"TGFB2/IER3/IER3/IER3/IER3/IER3/IER3/F2R/EDN1",9,"3-Topic Analysis","Topic k1"
"GO:0070482","BP","GO:0070482","response to oxygen levels","13/108","412/17073",2.01092892105514e-06,9.57933413302628e-05,6.79674731977678e-05,"CCN2/ANKRD1/POSTN/CRYAB/PKM/THBS1/TGFB2/CAV1/LMNA/OXTR/PLAT/LOXL2/EDN1",13,"3-Topic Analysis","Topic k1"
"GO:0030199","BP","GO:0030199","collagen fibril organization","6/108","60/17073",2.11330187970853e-06,9.88723379435063e-05,7.01520887136328e-05,"FOXC2/TGFB2/GREM1/GREM1/GREM1/LOXL2",6,"3-Topic Analysis","Topic k1"
"GO:1905207","BP","GO:1905207","regulation of cardiocyte differentiation","6/108","61/17073",2.33187572139548e-06,0.000107184462983441,7.60497234346154e-05,"RGS4/TGFB2/GREM1/GREM1/GREM1/EDN1",6,"3-Topic Analysis","Topic k1"
"GO:0045214","BP","GO:0045214","sarcomere organization","5/108","35/17073",2.57536083905912e-06,0.000116335265488533,8.25424181810962e-05,"TPM1/ANKRD1/ITGB1/MYOZ2/EDN1",5,"3-Topic Analysis","Topic k1"
"GO:0030308","BP","GO:0030308","negative regulation of cell growth","9/108","185/17073",2.6370207331497e-06,0.000117101598658512,8.30861483450914e-05,"RGS4/CRYAB/INHBA/TGFB2/GREM1/GREM1/GREM1/CDKN2A/NPPB",9,"3-Topic Analysis","Topic k1"
