"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0071560","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","7/101","228/17073",0.000410144615467032,0.00630510451234912,0.00519175030640249,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/NODAL/ID1",7,"7-Topic Analysis","Topic k7"
"GO:0006979","BP","GO:0006979","response to oxidative stress","10/101","463/17073",0.000414190405677138,0.0063137932428431,0.005198904782449,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/NUDT15/UCP2/IDH1/NAPRT/NAPRT",10,"7-Topic Analysis","Topic k7"
"GO:1901800","BP","GO:1901800","positive regulation of proteasomal protein catabolic process","5/101","107/17073",0.000432567927448037,0.00651483045928642,0.00536444288384346,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0030522","BP","GO:0030522","intracellular receptor signaling pathway","8/101","303/17073",0.000434561458419877,0.00651483045928642,0.00536444288384346,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CRABP2/NODAL/FABP5",8,"7-Topic Analysis","Topic k7"
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","6/101","165/17073",0.000442155629495157,0.00657434681888701,0.00541344985551016,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/YBX3",6,"7-Topic Analysis","Topic k7"
"GO:0000956","BP","GO:0000956","nuclear-transcribed mRNA catabolic process","7/101","233/17073",0.000467035125894319,0.00688781884855524,0.00567156905129687,"RPL14/RPL35A/RPL21/RPL8/RPS4Y1/RPS2/EXOSC4",7,"7-Topic Analysis","Topic k7"
"GO:0071559","BP","GO:0071559","response to transforming growth factor beta","7/101","234/17073",0.000479134958172814,0.00700928075907648,0.00577158323978967,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/NODAL/ID1",7,"7-Topic Analysis","Topic k7"
"GO:0031109","BP","GO:0031109","microtubule polymerization or depolymerization","5/101","110/17073",0.000491105511508376,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:1903320","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","7/101","236/17073",0.000504085618888222,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/RPS2/FBXO2",7,"7-Topic Analysis","Topic k7"
"GO:0007052","BP","GO:0007052","mitotic spindle organization","5/101","111/17073",0.000511883906514193,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0051225","BP","GO:0051225","spindle assembly","5/101","111/17073",0.000511883906514193,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/101","111/17073",0.000511883906514193,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0030260","BP","GO:0030260","entry into host cell","6/101","170/17073",0.000517922109098173,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IFITM2",6,"7-Topic Analysis","Topic k7"
"GO:0044409","BP","GO:0044409","entry into host","6/101","170/17073",0.000517922109098173,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IFITM2",6,"7-Topic Analysis","Topic k7"
"GO:0051806","BP","GO:0051806","entry into cell of other organism involved in symbiotic interaction","6/101","170/17073",0.000517922109098173,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IFITM2",6,"7-Topic Analysis","Topic k7"
"GO:0051828","BP","GO:0051828","entry into other organism involved in symbiotic interaction","6/101","170/17073",0.000517922109098173,0.00706399026995553,0.00581663215520623,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IFITM2",6,"7-Topic Analysis","Topic k7"
"GO:0017015","BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","5/101","112/17073",0.000533317068011341,0.00721968030875054,0.00594483047531887,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:1903844","BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","5/101","114/17073",0.000578200781709366,0.00776930531867252,0.00639740280113521,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0007034","BP","GO:0007034","vacuolar transport","5/101","115/17073",0.000601678119687197,0.00802532433171012,0.00660821402349948,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:00066121","BP","GO:0006612","protein targeting to membrane","6/101","177/17073",0.000640562957304915,0.00848161463175997,0.00698393266550653,"RPL14/RPL35A/RPL21/RPL8/RPS4Y1/RPS2",6,"7-Topic Analysis","Topic k7"
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","6/101","179/17073",0.00067943539897253,0.00893112908504471,0.00735407193853562,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/SOCS1",6,"7-Topic Analysis","Topic k7"
"GO:0016049","BP","GO:0016049","cell growth","10/101","496/17073",0.000706776947702158,0.00918929847528653,0.00756665382488921,"GAL/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/EI24/CRABP2/CCDC85B/EXOSC4",10,"7-Topic Analysis","Topic k7"
"GO:0009266","BP","GO:0009266","response to temperature stimulus","7/101","250/17073",0.000709207159062907,0.00918929847528653,0.00756665382488921,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/YBX3/ADM",7,"7-Topic Analysis","Topic k7"
"GO:0007178","BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","8/101","327/17073",0.000717060929038236,0.00919918467338947,0.00757479431993249,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CER1/NODAL/ID1",8,"7-Topic Analysis","Topic k7"
"GO:0061136","BP","GO:0061136","regulation of proteasomal protein catabolic process","6/101","181/17073",0.000720112581930157,0.00919918467338947,0.00757479431993249,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/NUDT15",6,"7-Topic Analysis","Topic k7"
"GO:1902903","BP","GO:1902903","regulation of supramolecular fiber organization","8/101","329/17073",0.000746067871843278,0.00946410573093501,0.00779293566540752,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TAC1/CCL26/ID1",8,"7-Topic Analysis","Topic k7"
"GO:0043484","BP","GO:0043484","regulation of RNA splicing","5/101","121/17073",0.000757897151604709,0.00954739884035376,0.00786152089274183,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0030669","CC","GO:0030669","clathrin-coated endocytic vesicle membrane","14/104","87/17712",8.90093418108653e-17,1.13217816138957e-14,7.98876435451289e-15,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0042613","CC","GO:0042613","MHC class II protein complex","14/104","89/17712",1.24415182570283e-16,1.13217816138957e-14,7.98876435451289e-15,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0045334","CC","GO:0045334","clathrin-coated endocytic vesicle","14/104","107/17712",1.8194075734892e-15,1.10377392791678e-13,7.78834119177835e-14,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0071556","CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","14/104","117/17712",6.55842754460238e-15,2.38726762623527e-13,1.68448033777156e-13,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0098553","CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","14/104","117/17712",6.55842754460238e-15,2.38726762623527e-13,1.68448033777156e-13,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0042611","CC","GO:0042611","MHC protein complex","14/104","135/17712",4.99008030150019e-14,1.51365769145506e-12,1.06805227505794e-12,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0012507","CC","GO:0012507","ER to Golgi transport vesicle membrane","14/104","140/17712",8.31862190392445e-14,2.09109574699935e-12,1.47549844496195e-12,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0032588","CC","GO:0032588","trans-Golgi network membrane","14/104","141/17712",9.19162965714e-14,2.09109574699935e-12,1.47549844496195e-12,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030134","CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","14/104","155/17712",3.4426754507638e-13,6.96185480043347e-12,4.91235561395537e-12,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030665","CC","GO:0030665","clathrin-coated vesicle membrane","14/104","157/17712",4.1128749949341e-13,7.48543249078006e-12,5.28179736191537e-12,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030660","CC","GO:0030660","Golgi-associated vesicle membrane","14/104","187/17712",4.54668348830698e-12,7.52269449883518e-11,5.30808981410001e-11,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030176","CC","GO:0030176","integral component of endoplasmic reticulum membrane","15/104","235/17712",7.4438793654703e-12,1.12898837042966e-10,7.96625686480155e-11,"SLC27A5/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",15,"7-Topic Analysis","Topic k7"
"GO:0031227","CC","GO:0031227","intrinsic component of endoplasmic reticulum membrane","15/104","241/17712",1.06823569086386e-11,1.49552996720941e-10,1.05526116830276e-10,"SLC27A5/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",15,"7-Topic Analysis","Topic k7"
"GO:0030136","CC","GO:0030136","clathrin-coated vesicle","14/104","231/17712",7.81856886342622e-11,1.00475247323035e-09,7.0896357278255e-10,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0005798","CC","GO:0005798","Golgi-associated vesicle","14/104","232/17712",8.28092697717323e-11,1.00475247323035e-09,7.0896357278255e-10,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030662","CC","GO:0030662","coated vesicle membrane","14/104","253/17712",2.60575311596693e-10,2.93830655472769e-09,2.07329901490329e-09,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0005802","CC","GO:0005802","trans-Golgi network","14/104","254/17712",2.74457205661378e-10,2.93830655472769e-09,2.07329901490329e-09,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030666","CC","GO:0030666","endocytic vesicle membrane","14/104","267/17712",5.28139702712425e-10,5.34007921631452e-09,3.76801425326993e-09,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030658","CC","GO:0030658","transport vesicle membrane","14/104","277/17712",8.53126438133063e-10,8.17205324948513e-09,5.7662839585725e-09,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030139","CC","GO:0030139","endocytic vesicle","16/104","400/17712",1.47132177114929e-09,1.33890281174586e-08,9.44743453053756e-09,"RAB17/SCGB3A2/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",16,"7-Topic Analysis","Topic k7"
"GO:0030135","CC","GO:0030135","coated vesicle","14/104","348/17712",1.586328807033e-08,1.3748182994286e-07,9.70085786757021e-08,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0030133","CC","GO:0030133","transport vesicle","15/104","449/17712",5.50845240170635e-08,4.55699244141162e-07,3.21546025362763e-07,"NTS/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",15,"7-Topic Analysis","Topic k7"
"GO:0098552","CC","GO:0098552","side of membrane","15/104","495/17712",1.95097228740176e-07,1.54381285350922e-06,1.08933006436162e-06,"DTNA/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",15,"7-Topic Analysis","Topic k7"
"GO:0005765","CC","GO:0005765","lysosomal membrane","14/104","444/17712",3.20794298180257e-07,2.33538249075227e-06,1.64786965802069e-06,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0098852","CC","GO:0098852","lytic vacuole membrane","14/104","444/17712",3.20794298180257e-07,2.33538249075227e-06,1.64786965802069e-06,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0005774","CC","GO:0005774","vacuolar membrane","14/104","482/17712",8.57354785460859e-07,6.00148349822601e-06,4.23470784721558e-06,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0008180","CC","GO:0008180","COP9 signalosome","5/104","49/17712",9.83902269083067e-06,6.63223011011549e-05,4.67976907712024e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0072562","CC","GO:0072562","blood microparticle","7/104","136/17712",1.54091958276949e-05,0.000100159772880017,7.0673755299954e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/ACTA1/ACTC1",7,"7-Topic Analysis","Topic k7"
"GO:0016235","CC","GO:0016235","aggresome","5/104","56/17712",1.90779793779171e-05,0.000119730767130376,8.44832480619195e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:00226261","CC","GO:0022626","cytosolic ribosome","6/104","112/17712",5.12538850531841e-05,0.000310940235989317,0.000219402595666262,"RPL14/RPL35A/RPL21/RPL8/RPS4Y1/RPS2",6,"7-Topic Analysis","Topic k7"
"GO:1904813","CC","GO:1904813","ficolin-1-rich granule lumen","6/104","142/17712",0.000190228652634677,0.00111682628321004,0.000788043993936522,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IDH1",6,"7-Topic Analysis","Topic k7"
"GO:0022625","CC","GO:0022625","cytosolic large ribosomal subunit","4/104","53/17712",0.000263303991361964,0.00149754145087117,0.00105668049164999,"RPL14/RPL35A/RPL21/RPL8",4,"7-Topic Analysis","Topic k7"
"GO:0016234","CC","GO:0016234","inclusion body","5/104","98/17712",0.000279126979698612,0.00153942758500447,0.00108623577426573,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:00443911","CC","GO:0044391","ribosomal subunit","6/104","198/17712",0.00110733430886757,0.00592749541805583,0.00418250110470105,"RPL14/RPL35A/RPL21/RPL8/RPS4Y1/RPS2",6,"7-Topic Analysis","Topic k7"
"GO:0005814","CC","GO:0005814","centriole","5/104","146/17712",0.00169868910053939,0.00883318332280484,0.00623278406814454,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0032395","MF","GO:0032395","MHC class II receptor activity","14/94","58/17050",7.27761684240403e-20,1.42641290111119e-17,1.17207934409244e-17,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0042605","MF","GO:0042605","peptide antigen binding","14/94","114/17050",1.7529088975152e-15,1.71785071956489e-13,1.41155295431487e-13,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0003823","MF","GO:0003823","antigen binding","14/94","140/17050",3.25455270142536e-14,2.12630776493124e-12,1.74718092392309e-12,"HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1",14,"7-Topic Analysis","Topic k7"
"GO:0042277","MF","GO:0042277","peptide binding","16/94","308/17050",1.12462937081018e-11,5.51068391696986e-10,4.52811299299886e-10,"EDNRB/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/FBXO2",16,"7-Topic Analysis","Topic k7"
"GO:0033218","MF","GO:0033218","amide binding","16/94","358/17050",1.06111410271964e-10,4.159567282661e-09,3.41790437297064e-09,"EDNRB/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/HLA-DQA1/FBXO2",16,"7-Topic Analysis","Topic k7"
"GO:0055131","MF","GO:0055131","C3HC4-type RING finger domain binding","5/94","14/17050",8.80521599666993e-09,2.87637055891218e-07,2.36350534647456e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0044183","MF","GO:0044183","protein binding involved in protein folding","5/94","21/17050",8.68108827930437e-08,2.43070471820522e-06,1.99730301764446e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0001664","MF","GO:0001664","G protein-coupled receptor binding","10/94","209/17050",2.27987046512585e-07,5.58568263955832e-06,4.58973922584545e-06,"GAL/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/ADM/EDNRB/CCL26/CALCA",10,"7-Topic Analysis","Topic k7"
"GO:0097718","MF","GO:0097718","disordered domain specific binding","5/94","37/17050",1.73447477503745e-06,3.77730062119266e-05,3.10379696585648e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0047485","MF","GO:0047485","protein N-terminus binding","6/94","125/17050",6.6180244214027e-05,0.00129713278659493,0.00106585024892064,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/ID1",6,"7-Topic Analysis","Topic k7"
"GO:00037351","MF","GO:0003735","structural constituent of ribosome","6/94","129/17050",7.88514700255494e-05,0.00140498982954615,0.00115447606831666,"RPL14/RPL35A/RPL21/RPL8/RPS4Y1/RPS2",6,"7-Topic Analysis","Topic k7"
"GO:0001618","MF","GO:0001618","virus receptor activity","5/94","90/17050",0.000138938506977684,0.00209476518212507,0.00172126247510814,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0104005","MF","GO:0104005","hijacked molecular function","5/94","90/17050",0.000138938506977684,0.00209476518212507,0.00172126247510814,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0051082","MF","GO:0051082","unfolded protein binding","5/94","104/17050",0.000273630870038056,0.00383083218053279,0.00314778369291899,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0045296","MF","GO:0045296","cadherin binding","8/94","308/17050",0.000300001985504224,0.00392002594392186,0.0032210739496243,"RPL14/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/RPS2/IDH1",8,"7-Topic Analysis","Topic k7"
"GO:0042826","MF","GO:0042826","histone deacetylase binding","5/94","109/17050",0.00034018197028394,0.00416722913597826,0.00342420009562123,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"7-Topic Analysis","Topic k7"
"GO:0034109","BP","GO:0034109","homotypic cell-cell adhesion","11/111","85/17073",7.55263806674747e-12,1.15286702771669e-08,9.53423208444616e-09,"ACTB/ACTG1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/LGALS1/CSRP1",11,"7-Topic Analysis","Topic k4"
"GO:0070527","BP","GO:0070527","platelet aggregation","10/111","64/17073",1.00863257018083e-11,1.15286702771669e-08,9.53423208444616e-09,"ACTB/ACTG1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CSRP1",10,"7-Topic Analysis","Topic k4"
"GO:0051881","BP","GO:0051881","regulation of mitochondrial membrane potential","9/111","80/17073",2.35737014714439e-09,1.77139160811697e-06,1.46494420416175e-06,"CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/BNIP3/PARK7",9,"7-Topic Analysis","Topic k4"
"GO:0007596","BP","GO:0007596","blood coagulation","15/111","330/17073",3.64245245181144e-09,1.77139160811697e-06,1.46494420416175e-06,"ACTB/ACTG1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CAV1/CSRP1/ANXA5/PLAUR/SERPINB2/RAC1",15,"7-Topic Analysis","Topic k4"
"GO:0050817","BP","GO:0050817","coagulation","15/111","334/17073",4.28847421289138e-09,1.77139160811697e-06,1.46494420416175e-06,"ACTB/ACTG1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CAV1/CSRP1/ANXA5/PLAUR/SERPINB2/RAC1",15,"7-Topic Analysis","Topic k4"
"GO:0007599","BP","GO:0007599","hemostasis","15/111","336/17073",4.64932180608129e-09,1.77139160811697e-06,1.46494420416175e-06,"ACTB/ACTG1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CLIC1/CAV1/CSRP1/ANXA5/PLAUR/SERPINB2/RAC1",15,"7-Topic Analysis","Topic k4"
