"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Resolution","Topic"
"GO:0140014","BP","GO:0140014","mitotic nuclear division","7/88","256/17073",0.000354670311717171,0.0046257001218324,0.00380961661733269,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TTN/RRS1",7,"8-Topic Analysis","Topic k7"
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","6/88","184/17073",0.000376470498799954,0.00487568785858402,0.00401550057240437,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/YBX3",6,"8-Topic Analysis","Topic k7"
"GO:00434841","BP","GO:0043484","regulation of RNA splicing","5/88","121/17073",0.000403245824278945,0.0051861893511431,0.00427122221769146,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","7/88","264/17073",0.000426671458456008,0.00544962442110708,0.00448818107660802,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CER1/FGF2",7,"8-Topic Analysis","Topic k7"
"GO:0060759","BP","GO:0060759","regulation of response to cytokine stimulus","6/88","191/17073",0.000459092281466612,0.00582355414572717,0.00479614070544428,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/SOCS1",6,"8-Topic Analysis","Topic k7"
"GO:0032434","BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","5/88","126/17073",0.000485528258576093,0.00611699547539405,0.00503781200627826,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0002429","BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","9/88","448/17073",0.000497025576081185,0.00619682499293515,0.00510355769851258,"MUC3A/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0043487","BP","GO:0043487","regulation of RNA stability","6/88","194/17073",0.00049855665439921,0.00619682499293515,0.00510355769851258,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/YBX3",6,"8-Topic Analysis","Topic k7"
"GO:0008637","BP","GO:0008637","apoptotic mitochondrial changes","5/88","128/17073",0.000521756444538616,0.00644195290190345,0.00530543921499267,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0032271","BP","GO:0032271","regulation of protein polymerization","6/88","197/17073",0.000540617570426217,0.00663062079754539,0.0054608216071634,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CCL26",6,"8-Topic Analysis","Topic k7"
"GO:0010821","BP","GO:0010821","regulation of mitochondrion organization","6/88","199/17073",0.000570158178817086,0.00694692728400817,0.00572132410738197,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/TOMM7",6,"8-Topic Analysis","Topic k7"
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","7/88","278/17073",0.000580493208168975,0.0070266236701238,0.00578696015574024,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/FBXO2/EIF2AK4",7,"8-Topic Analysis","Topic k7"
"GO:0045862","BP","GO:0045862","positive regulation of proteolysis","8/88","365/17073",0.000586514364426586,0.00705340651245479,0.00580901786776571,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CTSC/NODAL/KLKB1",8,"8-Topic Analysis","Topic k7"
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process","8/88","368/17073",0.000618827857712424,0.00739399479021555,0.00608951827385605,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CTSC/TOMM7/EIF2AK4",8,"8-Topic Analysis","Topic k7"
"GO:0019882","BP","GO:0019882","antigen processing and presentation","8/88","370/17073",0.000641160096911066,0.00758150437052785,0.00624394670506698,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:1902850","BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","5/88","134/17073",0.000642708523851443,0.00758150437052785,0.00624394670506698,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0061013","BP","GO:0061013","regulation of mRNA catabolic process","6/88","204/17073",0.00064951696774318,0.00761332547000234,0.00627015380586188,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/YBX3",6,"8-Topic Analysis","Topic k7"
"GO:0030218","BP","GO:0030218","erythrocyte differentiation","5/88","135/17073",0.000664749230005084,0.00774286524509067,0.00637683968406069,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0034620","BP","GO:0034620","cellular response to unfolded protein","5/88","137/17073",0.000710524836577018,0.00822432498337899,0.00677335847500066,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","5/88","138/17073",0.000734277996183457,0.00842769313595127,0.00694084764919484,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0031396","BP","GO:0031396","regulation of protein ubiquitination","6/88","209/17073",0.000737195619883427,0.00842769313595127,0.00694084764919484,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/FBXO2",6,"8-Topic Analysis","Topic k7"
"GO:0000280","BP","GO:0000280","nuclear division","8/88","388/17073",0.000873005059714997,0.00991905135332623,0.00816909481128209,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CCNB1IP1/TTN/RRS1",8,"8-Topic Analysis","Topic k7"
"GO:0030669","CC","GO:0030669","clathrin-coated endocytic vesicle membrane","8/91","87/17712",1.48874382369567e-08,1.81116245209149e-06,1.41812564306878e-06,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0042613","CC","GO:0042613","MHC class II protein complex","8/91","89/17712",1.78439650452363e-08,1.81116245209149e-06,1.41812564306878e-06,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0045334","CC","GO:0045334","clathrin-coated endocytic vesicle","8/91","107/17712",7.63918658915049e-08,5.14391556993175e-06,4.02764454788538e-06,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0030134","CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","9/91","155/17712",1.01357942264665e-07,5.14391556993175e-06,4.02764454788538e-06,"CTSC/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0071556","CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","8/91","117/17712",1.53287176429898e-07,5.1862161358782e-06,4.06076555103764e-06,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0098553","CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","8/91","117/17712",1.53287176429898e-07,5.1862161358782e-06,4.06076555103764e-06,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0042611","CC","GO:0042611","MHC protein complex","8/91","135/17712",4.61845407821162e-07,1.33935168268137e-05,1.04870160272174e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0012507","CC","GO:0012507","ER to Golgi transport vesicle membrane","8/91","140/17712",6.09715050233427e-07,1.45189559093891e-05,1.13682257833433e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0032588","CC","GO:0032588","trans-Golgi network membrane","8/91","141/17712",6.43697552633015e-07,1.45189559093891e-05,1.13682257833433e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0030665","CC","GO:0030665","clathrin-coated vesicle membrane","8/91","157/17712",1.45286140602127e-06,2.94930865422318e-05,2.30928497167591e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0005798","CC","GO:0005798","Golgi-associated vesicle","9/91","232/17712",2.99883455761376e-06,5.53421286541448e-05,4.33324419329835e-05,"CTSC/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0030176","CC","GO:0030176","integral component of endoplasmic reticulum membrane","9/91","235/17712",3.33122661837389e-06,5.63532502941583e-05,4.4124142050391e-05,"SLC27A5/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0031227","CC","GO:0031227","intrinsic component of endoplasmic reticulum membrane","9/91","241/17712",4.09209457137181e-06,6.38996306144983e-05,5.00328971884327e-05,"SLC27A5/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0008180","CC","GO:0008180","COP9 signalosome","5/91","49/17712",5.1112294779076e-06,7.23778380667945e-05,5.66712654813896e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0030660","CC","GO:0030660","Golgi-associated vesicle membrane","8/91","187/17712",5.34811611330994e-06,7.23778380667945e-05,5.66712654813896e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0005802","CC","GO:0005802","trans-Golgi network","9/91","254/17712",6.26731714548098e-06,7.61530340797443e-05,5.96272136170153e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/SMPD4",9,"8-Topic Analysis","Topic k7"
"GO:0072562","CC","GO:0072562","blood microparticle","7/91","136/17712",6.37734768155495e-06,7.61530340797443e-05,5.96272136170153e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/ACTC1/ACTA1",7,"8-Topic Analysis","Topic k7"
"GO:0016235","CC","GO:0016235","aggresome","5/91","56/17712",9.95302960052462e-06,0.000112248056050361,8.78893257122349e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0030136","CC","GO:0030136","clathrin-coated vesicle","8/91","231/17712",2.48518786306585e-05,0.000265522703264404,0.000207902142561187,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0030139","CC","GO:0030139","endocytic vesicle","10/91","400/17712",3.88960115583947e-05,0.000394794517317706,0.000309120933964084,"RAB17/SCGB3A2/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",10,"8-Topic Analysis","Topic k7"
"GO:0030662","CC","GO:0030662","coated vesicle membrane","8/91","253/17712",4.74535446009428e-05,0.000458717597809113,0.000359172192217662,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0030666","CC","GO:0030666","endocytic vesicle membrane","8/91","267/17712",6.9282257986202e-05,0.000639286289599955,0.000500556026598876,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0030135","CC","GO:0030135","coated vesicle","9/91","348/17712",7.48206383109623e-05,0.000660373459875015,0.000517067111439602,"CTSC/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0030658","CC","GO:0030658","transport vesicle membrane","8/91","277/17712",8.95254766118642e-05,0.000738819298957776,0.000578489572945938,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:1904813","CC","GO:1904813","ficolin-1-rich granule lumen","6/91","142/17712",9.09875983938147e-05,0.000738819298957776,0.000578489572945938,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IDH1",6,"8-Topic Analysis","Topic k7"
"GO:0016234","CC","GO:0016234","inclusion body","5/91","98/17712",0.000149368609949788,0.00116622414691565,0.000913144133701134,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0005765","CC","GO:0005765","lysosomal membrane","9/91","444/17712",0.000459015790109534,0.00332786447829412,0.0026056911393436,"PIP4P2/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0098852","CC","GO:0098852","lytic vacuole membrane","9/91","444/17712",0.000459015790109534,0.00332786447829412,0.0026056911393436,"PIP4P2/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0030133","CC","GO:0030133","transport vesicle","9/91","449/17712",0.000497646835224322,0.00348352784657026,0.00272757430558521,"NTS/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0005774","CC","GO:0005774","vacuolar membrane","9/91","482/17712",0.000825399896226252,0.0055852059644643,0.00437317138000576,"PIP4P2/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",9,"8-Topic Analysis","Topic k7"
"GO:0005814","CC","GO:0005814","centriole","5/91","146/17712",0.000935499180156175,0.00612601076037754,0.00479661718857665,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0098552","CC","GO:0098552","side of membrane","9/91","495/17712",0.00099533160578203,0.00631413487417976,0.00494391685766732,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/STAC",9,"8-Topic Analysis","Topic k7"
"GO:0101002","CC","GO:0101002","ficolin-1-rich granule","6/91","224/17712",0.00104283627857118,0.00641502316818029,0.00502291158099675,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IDH1",6,"8-Topic Analysis","Topic k7"
"GO:0000151","CC","GO:0000151","ubiquitin ligase complex","6/91","243/17712",0.00158130249905547,0.00944130609730179,0.00739246679125004,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/FBXO2",6,"8-Topic Analysis","Topic k7"
"GO:0055131","MF","GO:0055131","C3HC4-type RING finger domain binding","5/82","14/17050",4.40016353892494e-09,9.90036796258111e-07,8.3834694794254e-07,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0044183","MF","GO:0044183","protein binding involved in protein folding","5/82","21/17050",4.35601946365138e-08,4.9005218966078e-06,4.14968169958368e-06,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0042605","MF","GO:0042605","peptide antigen binding","8/82","114/17050",7.36154270562189e-08,5.52115702921642e-06,4.67522536743004e-06,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0003823","MF","GO:0003823","antigen binding","8/82","140/17050",3.6117008842333e-07,2.03158174738123e-05,1.72031015801639e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1",8,"8-Topic Analysis","Topic k7"
"GO:0001664","MF","GO:0001664","G protein-coupled receptor binding","9/82","209/17050",7.11021883435163e-07,3.19959847545823e-05,2.70936759793189e-05,"GAL/HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/CCL26/ADM/EDNRB",9,"8-Topic Analysis","Topic k7"
"GO:0097718","MF","GO:0097718","disordered domain specific binding","5/82","37/17050",8.78534652294193e-07,3.29450494610322e-05,2.78973284324998e-05,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0042277","MF","GO:0042277","peptide binding","10/82","308/17050",2.16788540621444e-06,6.96820309140357e-05,5.90056027856864e-05,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/FBXO2/EDNRB",10,"8-Topic Analysis","Topic k7"
"GO:0033218","MF","GO:0033218","amide binding","10/82","358/17050",8.20995276286498e-06,0.000230904921455577,0.000195526506589284,"HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/HLA-DPB1/FBXO2/EDNRB",10,"8-Topic Analysis","Topic k7"
"GO:0001618","MF","GO:0001618","virus receptor activity","5/82","90/17050",7.25804988298314e-05,0.00163306122367121,0.001382849504021,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0104005","MF","GO:0104005","hijacked molecular function","5/82","90/17050",7.25804988298314e-05,0.00163306122367121,0.001382849504021,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0051082","MF","GO:0051082","unfolded protein binding","5/82","104/17050",0.000144104878133728,0.00294759978000807,0.00249597922891911,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0042826","MF","GO:0042826","histone deacetylase binding","5/82","109/17050",0.000179671026114372,0.00336883173964448,0.00285267155497381,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0047485","MF","GO:0047485","protein N-terminus binding","5/82","125/17050",0.000339710762752042,0.0058796093553238,0.00497875692778296,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0031072","MF","GO:0031072","heat shock protein binding","5/82","135/17050",0.000483742594771412,0.00777443455882627,0.00658326388373125,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A",5,"8-Topic Analysis","Topic k7"
"GO:0003714","MF","GO:0003714","transcription corepressor activity","6/82","218/17050",0.000636214291053619,0.00954321436580428,0.00808103766180386,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/YBX3",6,"8-Topic Analysis","Topic k7"
"GO:00452961","MF","GO:0045296","cadherin binding","7/82","308/17050",0.000700297886813732,0.0098479390333181,0.00833907352061088,"HSPA1A/HSPA1A/HSPA1A/HSPA1A/HSPA1A/IDH1/EMD",7,"8-Topic Analysis","Topic k7"
"GO:0010389","BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","17/106","215/17073",1.93934302107437e-14,3.77396151901073e-11,3.40507806226532e-11,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/DCTN2/PSME2/PSME2/HMGA2/DYNLL1/PSMD14/PSMD8/PSMB2",17,"8-Topic Analysis","Topic k6"
"GO:0000086","BP","GO:0000086","G2/M transition of mitotic cell cycle","18/106","269/17073",5.66242403028804e-14,4.12135824908908e-11,3.71851872098263e-11,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PPP1R12A/DCTN2/PSME2/PSME2/HMGA2/DYNLL1/PSMD14/PSMD8/PSMB2",18,"8-Topic Analysis","Topic k6"
"GO:1902749","BP","GO:1902749","regulation of cell cycle G2/M phase transition","17/106","231/17073",6.35358414556385e-14,4.12135824908908e-11,3.71851872098263e-11,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/DCTN2/PSME2/PSME2/HMGA2/DYNLL1/PSMD14/PSMD8/PSMB2",17,"8-Topic Analysis","Topic k6"
"GO:0044839","BP","GO:0044839","cell cycle G2/M phase transition","18/106","287/17073",1.7250111848524e-13,8.39217941430691e-11,7.57189120087841e-11,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/PPP1R12A/DCTN2/PSME2/PSME2/HMGA2/DYNLL1/PSMD14/PSMD8/PSMB2",18,"8-Topic Analysis","Topic k6"
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","19/106","441/17073",2.60554418669852e-11,1.01407779746306e-08,9.14957411244869e-09,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/CDKN2C/DCTN2/PSME2/PSME2/HMGA2/ANLN/DYNLL1/PSMD14/PSMD8/PSMB2",19,"8-Topic Analysis","Topic k6"
"GO:0097711","BP","GO:0097711","ciliary basal body-plasma membrane docking","11/106","107/17073",5.87240413751553e-11,1.90461640860087e-08,1.71845089497823e-08,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/DCTN2/DYNLL1",11,"8-Topic Analysis","Topic k6"
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","19/106","474/17073",8.96334595823578e-11,2.49181017638955e-08,2.24824978320861e-08,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/CDKN2C/DCTN2/PSME2/PSME2/HMGA2/ANLN/DYNLL1/PSMD14/PSMD8/PSMB2",19,"8-Topic Analysis","Topic k6"
"GO:0030705","BP","GO:0030705","cytoskeleton-dependent intracellular transport","12/106","166/17073",4.77994724789481e-10,1.16272216805041e-07,1.04907263282744e-07,"TUBA1B/TUBA1C/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/ARL3/DYNLL1",12,"8-Topic Analysis","Topic k6"
"GO:0140056","BP","GO:0140056","organelle localization by membrane tethering","11/106","153/17073",2.79174300653956e-09,6.03636876747332e-07,5.44634776012631e-07,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/DCTN2/DYNLL1",11,"8-Topic Analysis","Topic k6"
"GO:0022406","BP","GO:0022406","membrane docking","11/106","162/17073",5.10466099753709e-09,9.93367030120718e-07,8.96271004620196e-07,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/DCTN2/DYNLL1",11,"8-Topic Analysis","Topic k6"
"GO:00512251","BP","GO:0051225","spindle assembly","9/106","111/17073",2.9014875181062e-08,5.13299519112243e-06,4.63127385665181e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/RHOA",9,"8-Topic Analysis","Topic k6"
"GO:0042267","BP","GO:0042267","natural killer cell mediated cytotoxicity","9/106","114/17073",3.66505382304062e-08,5.94349561636421e-06,5.36255243581733e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B",9,"8-Topic Analysis","Topic k6"
"GO:0002228","BP","GO:0002228","natural killer cell mediated immunity","9/106","117/17073",4.59861369833064e-08,6.88377096688572e-06,6.21092117312997e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B",9,"8-Topic Analysis","Topic k6"
"GO:0001909","BP","GO:0001909","leukocyte mediated cytotoxicity","10/106","161/17073",6.15337000192712e-08,8.55318430267869e-06,7.71715876933416e-06,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/IL7R",10,"8-Topic Analysis","Topic k6"
"GO:0060271","BP","GO:0060271","cilium assembly","13/106","355/17073",3.04064998057728e-07,3.94473657480225e-05,3.55916081937045e-05,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/ARL3/DCTN2/DYNLL1/ATG3",13,"8-Topic Analysis","Topic k6"
"GO:0044782","BP","GO:0044782","cilium organization","13/106","366/17073",4.30261453153568e-07,5.23305492398027e-05,4.72155331486942e-05,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/ARL3/DCTN2/DYNLL1/ATG3",13,"8-Topic Analysis","Topic k6"
"GO:0001906","BP","GO:0001906","cell killing","10/106","209/17073",6.98509940843218e-07,7.99588438165237e-05,7.21433177291943e-05,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB4B/IL7R",10,"8-Topic Analysis","Topic k6"
"GO:0007051","BP","GO:0007051","spindle organization","9/106","172/17073",1.23249222582081e-06,0.000133246103969294,0.0001202220486941,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/RHOA",9,"8-Topic Analysis","Topic k6"
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","7/106","99/17073",2.71287935213786e-06,0.000275720937392628,0.000248770770579815,"PSME2/PSME2/NQO1/VPS35/PSMD14/PSMD8/PSMB2",7,"8-Topic Analysis","Topic k6"
"GO:0050807","BP","GO:0050807","regulation of synapse organization","10/106","244/17073",2.83371980876288e-06,0.000275720937392628,0.000248770770579815,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/RHOA/VPS35",10,"8-Topic Analysis","Topic k6"
"GO:0050803","BP","GO:0050803","regulation of synapse structure or activity","10/106","249/17073",3.39587878223374e-06,0.00031468476715366,0.00028392610570255,"TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/TUBB/RHOA/VPS35",10,"8-Topic Analysis","Topic k6"
"GO:0021762","BP","GO:0021762","substantia nigra development","5/106","44/17073",7.51490787234302e-06,0.000664727759980887,0.000599754369907567,"RHOA/S100A1/ACTB/CALM1/DYNLL1",5,"8-Topic Analysis","Topic k6"
